Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
 IV.  PROD. DE LAS IND. ALIMENT; BEBID; LIQ-ALC. VINAG; TAB.,562081.628,843114.393,803774.0229999997,1161568.7359999998,904987.1050000003,1045470.5230000002,1376624.2940000002,1331375.3570000003,1399933.441,1244508.551,1598871.4970000002,1704339.206,1748911.5669999998,1694953.4593299998,1426393.1794200004,1216203.43586,863690.6394099998,1339526.3450000004,1134340.96874,1182195.1945300002,1079347.4003899998,944952.6628100004,1208821.7157400001,1152908.2885799997,812405.88817,1065830.5066499999
"   16 Preparaciones de carne, pescado, crustáceos, moluscos",4404.142,5608.22,16877.916,20132.095000000005,11134.346000000001,13879.618,13389.383000000002,12936.244999999999,14596.705,9847.928,10559.928999999998,11633.962,8702.525,7364.35356,5513.3688,6563.692859999999,6610.720600000001,4973.282480000001,4901.181320000001,4699.45666,5907.71929,6087.444889999999,7248.7956699999995,3108.5527199999997,3439.59712,1634.0156400000003
   17 Azúcares y Artículos de Confitería,479832.481,774499.363,712005.8169999998,1066315.389,819913.1860000002,960279.0530000002,1287399.384,1217126.9500000002,1251132.479,1042727.4389999999,1393969.9979999997,1477166.2100000002,1437832.101,1367204.2330699998,1105831.24624,903386.9184499999,555885.5485199998,1077490.7354400002,925115.5416799998,976853.7589100002,869241.3162299998,757552.5359100002,1009664.1289400001,961133.5907199997,613180.5305,849869.9565599998
   18 Cacao y sus Preparados,11227.292999999998,14386.064,13111.139000000001,9016.331000000002,10050.744999999999,8052.102999999999,6089.726,6850.610999999999,5311.436000000001,13939.632000000001,15972.627,18507.197,28983.788000000004,27552.857680000005,23522.91409,20606.28099,24781.593569999997,21934.34893,21584.11123,26583.653909999997,23393.01754,22803.51315,27850.657049999998,31184.667029999997,29536.015520000008,32447.200759999992
"   19 Preparaciones a base de cereal, harina, leche; pastelería",8563.877,7049.5419999999995,10490.233999999999,15254.571000000002,19306.151999999995,20715.619,24091.690999999995,23531.792999999998,25746.801,34589.561,32727.796000000002,43329.784999999996,55354.38,46757.9228,57223.67915999999,65028.16806000001,67054.53727,48732.60016999999,43468.152310000005,32230.55829,33888.26332,35165.906449999995,48138.270240000005,45928.803230000005,41434.54244,49694.972109999995
"   20 Preparaciones de legumbres u hortalizas, frutos, otras",16865.495000000006,11695.105000000005,7842.821000000001,10709.283000000005,8485.31,5607.547,6856.847,9198.732,9700.138000000006,12499.633999999996,13997.701000000005,14554.356999999998,24613.699999999993,24596.359879999993,28170.535719999996,30689.88184999999,26713.894819999994,22763.87563,25329.525540000002,23392.289739999993,19533.89622,20023.289900000003,18968.954120000002,21079.391329999995,23483.465919999995,29166.99425
   21 Preparaciones alimenticias diversas,11688.604000000003,12680.203999999998,15029.965,15812.434000000003,17564.364999999994,18608.753,19383.457,21789.39600000001,29239.23900000001,46366.613000000005,63678.94500000001,51643.021,82980.324,97328.15352000004,57565.58112999999,63655.62101000001,73783.62556,64940.47545999999,46619.472669999996,47527.53609,36360.30192,35350.76161,36257.44721,33776.28271,43104.31062,40099.8543
"   22 Bebidas, liquidos Alcohólicos y Vinagre",2538.767,3338.449,8010.642000000002,6805.548999999999,5335.9220000000005,7937.678,9859.884999999998,14037.217,18614.139000000003,30701.698,35944.192,41458.874999999985,77056.03399999999,93335.79428000002,86829.2796,77018.33373000001,71241.07771000001,54655.655190000005,45892.41378000001,37140.281310000006,30880.28447,25626.388409999996,23964.08477,23112.81427,17360.03658,16047.266589999997
   23 Residuos industrias alimentarias. Alimentos para animales,1581.762,963.79,6642.088,5612.339,1819.9360000000001,1667.716,1524.2969999999998,14531.911999999998,33656.255999999994,44202.252,17274.760000000006,24489.338,7868.816999999999,15710.629259999998,47917.17818,34691.44953,28472.916800000003,34083.750960000005,18487.95064,28519.89343,50154.60167999999,27664.778239999996,27737.235549999994,24181.86804,31989.652259999995,35828.537319999996
   24 Tabaco sucedáneos del tabaco elaborados,25379.206999999995,12893.656,13763.401,11910.744999999997,11377.143,8722.436,8029.624,11372.501,11936.248,9633.794000000002,14745.549000000003,21556.460999999996,25519.898,15103.15528,13819.396499999999,14563.08938,9146.724559999999,9951.62074,2942.6195700000007,5247.76619,9987.999720000002,14678.04425,8992.14219,9402.31853,8877.73721,11041.70912
,,,,,,,,,,,,,,,,,,,,,,,,,,
  V.  ALGODON,42101.003000000004,7207.522,1867.573,5504.665,6016.866,669.4580000000001,384.28,547.81,585.002,334.763,180.818,442.884,2380.171,2642.58855,1970.17409,1617.2234,860.87202,339.31907000000007,182.47753999999998,493.9868599999999,396.42237,865.3613,2516.24148,1434.21328,1407.67948,304.82804000000004
   52 Algodón. 2,42101.003000000004,7207.522,1867.573,5504.665,6016.866,669.4580000000001,384.28,547.81,585.002,334.763,180.818,442.884,2380.171,2642.58855,1970.17409,1617.2234,860.87202,339.31907000000007,182.47753999999998,493.9868599999999,396.42237,865.3613,2516.24148,1434.21328,1407.67948,304.82804000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,
   TOTAL AGROPECUARIO Y AGROINDUSTRIAL. SIN CAFE,2407047.4000000004,2759359.191,2865626.1869999995,2892978.679,2722655.716000001,3022176.6970000006,3372093.7160000005,3701248.784,3763879.7800000007,3380364.643,3766669.3160000006,3942719.4729999998,4234590.257,4351096.85696,4040728.403600001,4031754.4398000007,3769481.67472,4243929.10068,3491155.81418,3753233.4149000007,3678719.54154,3369113.9738500006,3804410.23441,3790558.29838,3713419.2493,4294307.0783
,,,,,,,,,,,,,,,,,,,,,,,,,,
C A F E 3,968240.6099999996,787967.44,672687.8400000003,557750.1839999999,598862.0299999999,618215.66,637191.8459999999,568694.369,514675.80199999985,560313.738,579082.419,581007.58,575669.628,617316.9043200001,603378.36262,638304.3629300001,604628.52736,460865.46595,413444.84914000006,437140.7042200001,400650.85052000004,547569.06159,623367.9749500002,717944.8481399999,739529.8021399999,720911.1177400002
,,,,,,,,,,,,,,,,,,,,,,,,,,
   TOTAL AGROPECUARIO Y AGROINDUSTRIAL    ,3375288.01,3547326.631,3538314.027,3450728.863,3321517.7460000007,3640392.357000001,4009285.5620000004,4269943.153,4278555.582,3940678.381,4345751.735,4523727.052999999,4810259.885,4968413.761279999,4644106.766220001,4670058.802730001,4374110.20208,4704794.56663,3904600.6633200003,4190374.119120001,4079370.39206,3916683.0354400007,4427778.20936,4508503.14652,4452949.05144,5015218.196040001
,,,,,,,,,,,,,,,,,,,,,,,,,,
       T O T A L  E X P O R T A C I O N E S,32924576.975000016,36201862.826999895,37417240.111999914,43355896.15599997,51674525.3420001,54836241.44400026,65579086.3230003,70785201.76900023,67050356.2400002,67857000.56300047,61714816.229000285,78356321.31200011,79116306.18100064,82311193.37946983,88091512.91655007,96930301.69369,94750221.98927975,103446928.46823983,112486495.19608997,129151833.76174971,127752684.10681981,131961030.1236699,146366044.07954985,131147578.18426979,136949196.12134975,153552280.7843
" 1/.  Se excluye la partida Café, incluso tostado descafeinado del Sistema Armonizado",,,,,,,,,,,,,,,,,,,,,,,,,,
" 2/. Incluye las partidas 5201, 5202 y 5203 (algodón sin cardar ni peinar, desperdicios de algodón y algodón cardado o peinado.",,,,,,,,,,,,,,,,,,,,,,,,,,
"3/  Incluye la partida 0901  Café, incluso tostado descafeinado del Sistema Armonizado",,,,,,,,,,,,,,,,,,,,,,,,,,
FUENTE:  DIAN - DANE. ,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELABORO: Ministerio de Agricultura y Desarrollo Rural, Oficina Asesora de Planeación y Prospectiva - Grupo de Información y Estadísticas Sectoriales.",,,,,,,,,,,,,,,,,,,,,,,,,,
