Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,Abr.,223,176,184.4390853030303,0.15,227,177,206.3338072727273,0.4,,,174.85443645833334,0.15
,May.,223,176,184.6367603818182,0.15,227,177,184.8657210909091,0.4,,,169.3980947727273,0.15
,Jun.,223,176,188.64862800000003,0.15,227,177,180.450242,0.4,,,160.08142499999997,0.15
,Jul.,223,176,178.8540485454546,0.15,227,177,169.83788181818184,0.4,,,151.239309375,0.15
,Ago.,223,176,198.09846903636364,0.15,227,177,170.45792781818182,0.4,,,159.57166666666666,0.15
,Sep.,223,176,219.31515176666667,0.14504667189607456,227,177,194.38487366666666,0.4,,,178.79352,0.14504667189607456
,Oct.,223,176,252.70367449090912,0.03,227,177,237.59020981818182,0.4,,,201.67977083333332,0.03
,Nov.,223,176,273.48398381818185,0,227,177,270.1314407272728,0.4,,,216.43127250000003,0
,Dic.,223,176,265.6076101636364,0.0004837047665715022,227,177,272.6563610909091,0.4,,,218.24873125,0.0004837047665715022
2011,Ene.,223,176,275.21886,0,227,177,279.65814,0.4,,,240.11795,0
,Feb.,223,176,290.75248860000005,0,227,177,296.438212,0.4,,,263.3885575,0
,Mar.,223,176,320.17546881818186,0,227,177,320.09516704545456,0.4,,,279.6557866071429,0
,Abr.,236,194,316.7022866666667,0,237,193,325.1000477272728,0.4,,,287.05212,0
,May.,236,194,345.0999361616162,0,237,193,356.0951402020202,0.4,,,307.48502625000003,0
,Jun.,236,194,332.73072927272733,0,237,193,349.002918,0.4,,,281.266335,0
,Jul.,236,194,334.4611318181818,0,237,193,346.1820590909091,0.4,,,293.28436428571433,0
,Ago.,236,194,330.28096600000003,0,237,193,332.71194,0.4,,,289.99275,0
,Sep.,236,194,331.86883763636365,0,237,193,345.9830527272727,0.4,,,320.84948035714285,0
,Oct.,236,194,319.42076636363635,0,237,193,354.76786200000004,0.4,,,312.39419999999996,0
,Nov.,236,194,307.9279945454546,0,237,193,343.12209181818184,0.4,,,311.354025,0
,Dic.,236,194,297.57525781818185,0,237,193,342.6935174545455,0.4,,,310.31385,0
2012,Ene.,236,194,280.79703718181815,0,237,193,353.04014363636367,0.4,,,310.31385,0
,Feb.,236,194,296.50213529292927,0,237,193,373.9280488888889,0.4,,,292.6920125,0
,Mar.,236,194,304.397698969697,0,237,193,377.2176628282828,0.4,,,295.485075,0
,Abr.,284,233,306.4230632727273,0.06606364917706736,281,231,372.9567727272728,0.4,,,294.23720000000003,0.06606364917706736
,May.,284,233,278.67030050505053,0.09312377215736173,281,231,301.99661000000003,0.4,,,292.1074375,0.09312377215736173
,Jun.,284,233,296.43910672727276,0.10194018040529126,281,231,322.11836909090914,0.4,,,286.8902611607143,0.10194018040529126
,Jul.,284,233,300.5781542,0.08682477546042486,281,231,324.87323436363636,0.4,,,286.5138946428571,0.08682477546042486
,Ago.,284,233,363.2131181666667,0,281,231,370.25250833333337,0.4,,,349.9276,0
,Sep.,284,233,358.20093054545464,0,281,231,418.44,0.4,,,354.04774107142856,0
,Oct.,284,233,344.92498715555564,0,281,231,414.85545911111114,0.4,,,342.0799857142857,0
,Nov.,284,233,343.5023509090909,0,281,231,409.816553939394,0.4,,,340.71635625,0
,Dic.,284,233,347.0853757454546,0,281,231,401.3661530909091,0.4,,,340.9238528571429,0
2013,Ene.,284,233,335.3257794,0,281,231,390.53983777777773,0.4,,,325.8972125,0
,Feb.,284,233,328.0821737272728,0.005391268318228282,281,231,382.56793309090915,0.4,,,321.16182000000003,0.005391268318228282
,Mar.,284,233,327.06537875000004,0.0003052114546639034,281,231,373.40841,0.4,,,322.10202142857145,0.0003052114546639034
,Abr.,316,260,336.70000000000005,0.07929929350830828,320,252,373.78,0.4,,,329.74653,0.07929929350830828
,May.,316,260,304.9442316363637,0.15,320,252,347.0723127272728,0.4,,,297.243825,0.15
,Jun.,316,260,319.62208,0.13696852903000079,320,252,355.9684509090909,0.4,,,309.12705267857143,0.13696852903000079
,Jul.,316,260,336.65562940000007,0.08108582146450588,320,252,364.01934200000005,0.4,,,316.2961125,0.08108582146450588
,Ago.,316,260,310.5984254,0.11715040232745633,320,252,342.46962600000006,0.4,,,297.28893833333336,0.11715040232745633
,Sep.,316,260,245.945,0.21645626930861833,320,252,295.4745672727273,0.4,,,246.0432625,0.21645626930861833
,Oct.,316,260,245.12003571717173,0.22015090964222223,320,252,276.71504282828283,0.4,,,225.24981250000002,0.22015090964222223
,Nov.,316,260,238.05825656666667,0.25679935707063783,320,252,272.84838,0.4,,,217.640078125,0.25679935707063783
,Dic.,316,260,236.3518401818182,0.2651162775905794,320,252,266.16812456,0.4,,,217.55081458333333,0.2651162775905794
2014,Ene.,316,260,233.525,0.2803821306824954,320,252,268.24769448000006,0.4,,,218.733225,0.2803821306824954
,Feb.,316,260,230.5950618,0.2967137000943799,320,252,271.77608599999996,0.4,,,217.07815750000003,0.2967137000943799
,Mar.,316,260,249.16177132,0.20071763239616358,320,252,272.5900618,0.4,,,228.39881249999996,0.20071763239616358
,Abr.,328,269,254.135,0.21734370547804516,338,264,273.24,0.4,,,244.06760000000003,0.21734370547804516
,May.,328,269,254.99712324,0.2131519033842001,338,264,280.873416,0.4,,,242.69768928571426,0.2131519033842001
,Jun.,328,269,250.10500000000002,0.23740823668952013,338,264,269.42999999999995,0.4,,,236.801785,0.23740823668952013
,Jul.,328,269,237.92217709090912,0.3005804446344085,338,264,254.36769818181818,0.4,,,222.567928125,0.3005804446344085
,Ago.,328,269,218.00626116666666,0.4190273885725706,338,264,233.39642666666668,0.4,,,201.9844214285714,0.4190273885725706
,Sep.,328,269,214.83529396,0.4400865203688771,338,264,225.02362,0.4,,,200.02275714285713,0.4400865203688771
,Oct.,328,269,202.12474176363634,0.5305859353761533,338,264,225.61246527272726,0.4,,,193.21824910714287,0.5305859353761533
,Nov.,328,269,206.4172405909091,0.4989746116567214,338,264,235.30254181818185,0.4,,,190.34053928571427,0.4989746116567214
,Dic.,328,269,212.73711984,0.45471532737571013,338,264,234.31452380000002,0.4,,,207.50964821428568,0.45471532737571013
2015,Ene.,328,269,206.98888184545456,0.49464906882303467,338,264,230.08079364242425,0.4,,,209.25248571428574,0.49464906882303467
,Feb.,328,269,202.04445847272729,0.5311307166503169,338,264,221.62183000000002,0.4,,,205.80967875000002,0.5311307166503169
,Mar.,328,269,200.55,0.5425790408760353,338,264,225.45,0.4,,,205.00492500000001,0.5425790408760353
,Abr.,334,278,198.19578083333334,0.6130749482850126,347,277,230.49852666666666,0.4,,,205.72070833333333,0.6130749482850126
,May.,334,278,198.26678745454547,0.6124767186954783,347,277,222.13290145454548,0.4,,,202.98613124999997,0.6124767186954783
,Jun.,334,278,192.36,0.6622488552078009,347,277,211.48000000000002,0.4,,,197.00358958333334,0.6622488552078009
,Jul.,334,278,193.14499999999998,0.6558623128861665,347,277,215.995,0.4,,,196.60838928571428,0.6558623128861665
,Ago.,334,278,206.9272024,0.5465265639810122,347,277,224.52204,0.4,,,209.41547916666667,0.5465265639810122
,Sep.,334,278,189.17315472727273,0.68998945218969,347,277,211.72582363636366,0.4,,,193.8760575,0.68998945218969
,Oct.,334,278,194.21563545454546,0.6465598374424376,347,277,209.72035,0.4,,,195.64928863636365,0.6465598374424376
,Nov.,334,278,199.83361363636365,0.5998323245012441,347,277,214.14054,0.4,,,201.22109999999998,0.5998323245012441
,Dic.,334,278,192.8088414,0.6584585015696967,347,277,211.02451000000002,0.4,,,193.09334196428574,0.6584585015696967
2016,Ene.,334,278,189.49,0.6874563511694656,347,277,220.42672163636362,0.4,,,189.2406625,0.6874563511694656
,Feb.,334,278,189,0.6922923960229659,347,277,218.66500000000002,0.4,,,186.771084375,0.6922923960229659
,Mar.,334,278,185.9754332,0.7192501953650531,347,277,217.16401330909093,0.4,,,185.06153750000001,0.7192501953650531
,Abr.,334,274,183.185,0.7202878839582815,348,279,211.405,0.4,,,185.27733333333333,0.7202878839582815
,May.,334,274,189,0.6679428651449377,348,279,213.57,0.4,,,180.52412999999999,0.6679428651449377
,Jun.,334,274,194.5,0.6209190690293573,348,279,219.5,0.4,,,188.748170625,0.6209190690293573
,Jul.,334,274,211,0.4936668763479511,348,279,232.5,0.4,,,200.51719393939396,0.4936668763479511
,Ago.,334,274,194.5,0.6200621200105736,348,279,208.5,0.4,,,181.91560833333335,0.6200621200105736
,Sep.,334,274,184.5,0.707971972501322,348,279,205,0.4,,,171.66488749999996,0.707971972501322
,Oct.,334,274,183.5,0.7218579234972677,348,279,204.5,0.4,,,168.29273181818178,0.7171789617486338
,Nov.,334,274,186.5,0.6896535365152386,348,279,216,0.4,,,171.98188125000001,0.6896535365152386
,Dic.,334,274,183,0.7220636105718978,348,279,210.5,0.4,,,168.91139687499998,0.7220636105718978
2017,Ene.,334,274,181,0.7409371184371184,348,279,210.5,0.4,,,171.705925,0.7409371184371184
,Feb.,334,274,189.5,0.6633642542760042,348,279,219.5,0.4,,,178.7532083333333,0.6633642542760042
,Mar.,334,274,191,0.6499191271211996,348,279,224.7,0.4,,,183.18428125000003,0.6499191271211996
,Abr.,312,249,184,0.5564338886919531,329,253,212.5,0.4,,,180.020625,0.5564338886919531
,May.,312,249,180,0.5908824346430446,329,253,205,0.4,,,174.2159125,0.5908824346430446
,Jun.,312,249,180.5,0.586536159371355,329,253,213,0.4,,,176.5657661931818,0.586536159371355
,Jul.,312,249,182,0.5735416666666666,329,253,229,0.4,,,179.55218333333332,0.5735416666666666
,Ago.,312,249,181.5,0.5776979236233379,329,253,229,0.4,,,178.90633125,0.5776979236233379
,Sep.,312,249,178.275,0.6066017063971008,329,253,229,0.4,,,177.06620416666667,0.6066017063971008
,Oct.,312,249,174.5,0.6410954742511823,329,253,229,0.4,,,182.021203125,0.6410954742511823
,Nov.,312,249,178.5,0.6042142677798004,329,253,229,0.4,,,185.19472392857142,0.6042142677798004
,Dic.,312,249,175.5,0.6317431326709526,329,253,229,0.4,,,184.5322375,0.6317431326709526
CONTINUACIÓN TABLA 119. PRECIOS DE REFERENCIA Y ARANCEL APLICADO A LOS PRODUCTOS DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS 2002 - 2017,,,,,,,,,,,,,
,,,,,,,,,,,,,
PERIODO,,SOYA,,,,TRIGO,,,,LECHE,,,
AÑO,MES,TECHO,PISO,CIF,Arancel,TECHO,PISO,CIF,Arancel,TECHO,PISO,CIF,Arancel
,,US$/t,US$/t,US$/t,TOTAL%,US$/t,US$/t,US$/t,TOTAL%,US$/t,US$/t,US$/t,TOTAL%
2002,Ene.,314,253,198,0.4,207,157,145,0.245,2480,2160,2155,0.2
,Feb.,314,253,198,0.4,207,157,150,0.2,2480,2160,2142,0.21
,Mar.,314,253,196,0.4,207,157,148,0.22,2480,2160,2130,0.22
,Abr.,288,230,199.5,0.33,176,148,145.5,0.17,2281,2092,2074,0.21
,May.,288,230,203,0.305,176,148,146.5,0.16,2281,2092,1919,0.31
,Jun.,288,230,210,0.26,176,148,143,0.19,2281,2092,1823,0.38
,Jul.,288,230,220,0.2,176,148,156.5,0.15,2281,2092,1595,0.57
,Ago.,288,230,249,0.15,176,148,172,0.15,2281,2092,1611,0.56
,Sep.,288,230,251.5,0.15,176,148,186.5,0.085,2281,2092,1591,0.58
,Oct.,288,230,245.5,0.15,176,148,213,0,2281,2092,1561,0.61
,Nov.,288,230,235.5,0.15,176,148,216,0,2281,2092,1479,0.7
,Dic.,288,230,249,0.15,176,148,202.5,0.005,2281,2092,1414,0.78
2003,Ene.,288,230,246.5,0.15,176,148,191,0.06,2281,2092,1427,0.76
,Feb.,288,230,250,0.15,176,148,176,0.145,2281,2092,1520,0.65
,Mar.,288,230,249,0.15,176,148,176,0.145,2281,2092,1517,0.65
,Abr.,254,219,247.5,0.15,164,147,172,0.095,2219,2001,1582,0.52
,May.,254,219,254.5,0.145,164,147,165,0.14,2219,2001,1651,0.45
,Jun.,254,219,263,0.11,164,147,170.5,0.105,2219,2001,1678,0.43
,Jul.,254,219,262,0.115,164,147,157,0.15,2219,2001,1769,0.36
,Ago.,254,219,254,0.12,164,147,155,0.15,2219,2001,1806,0.33
,Sep.,254,219,250,0.15,164,147,177,0.065,2219,2001,1895,0.27
,Oct.,254,219,278,0.055,164,147,169.5,0.115,2219,2001,1885,0.27
,Nov.,254,219,307,0,164,147,172.5,0.095,2219,2001,1862,0.29
,Dic.,254,219,318,0,164,147,187.5,0.005,2219,2001,1799,0.33
2004,Ene.,254,219,321.5,0,164,147,191,0.005,2219,2001,1820,0.32
,Feb.,254,219,337,0.075,164,147,192,0,2219,2001,1801,0.33
,Mar.,254,219,354,0,164,147,186.5,0.01,2219,2001,1869,0.28
,Abr.,243,221,394.5,0,168,150,190,0.025,2192,1952,1903,0.23
,May.,243,221,398,0,168,150,192,0.015,2192,1952,1954,0.2
,Jun.,243,221,391,0,168,150,187,0.035,2192,1952,1964,0.2
,Jul.,243,221,369.5,0,168,150,179,0.08,2192,1952,2006,0.2
,Ago.,243,221,367,0,168,150,175,0.105,2192,1952,2017,0.2
,Sep.,243,221,273.5,0.02,168,150,166.5,0.15,2192,1952,2118,0.2
,Oct.,243,221,247.5,0.115,168,150,175,0.105,2192,1952,2166,0.2
,Nov.,243,221,235,0.15,168,150,176.5,0.095,2192,1952,2258,0.16
,Dic.,243,221,241.5,0.145,168,150,184.5,0.045,2192,1952,2226,0.18
2005,Ene.,243,221,248.5,0.125,168,150,184.5,0.045,2192,1952,2266,0.5
,Feb.,243,221,248,0.13,168,150,179.5,0.08,2192,1952,2301,0.5
,Mar.,243,221,246,0.125,168,150,176,0.1,2192,1952,2336,0.5
,Abr.,285,233,271.5,0.15,180,160,179,0.14,2262,2010,2269,0.5
,May.,285,233,264.5,0.15,180,160,170,0.15,2262,2010,2314,0.5
,Jun.,285,233,270,0.15,180,160,174,0.15,2262,2010,2401,0.5
,Jul.,285,233,288.5,0.135,180,160,167.5,0.15,2262,2010,2386,0.5
,Ago.,285,233,289.5,0.135,180,160,169.5,0.15,2262,2010,2426.5,0.5
,Sep.,285,233,267.5,0.15,180,160,178,0.145,2262,2010,2433,0.5
,Oct.,285,233,254.5,0.15,180,160,188.5,0.1,2262,2010,2412.5,0.5
,Nov.,285,233,252.5,0.15,180,160,196,0.06,2262,2010,2452.5,0.5
,Dic.,285,233,252,0.15,180,160,190,0.09,2262,2010,2400.5,0.5
2006,Ene.,285,233,262,0.15,180,160,194,0.065,2262,2010,2356,0.5
,Feb.,285,233,254,0.15,180,160,196,0.06,2262,2010,2343,0.5
,Mar.,285,233,257.5,0.15,180,160,208,0,2262,2010,2336,0.5
,Abr.,301,248,249,0.15,191,173,205.5,0.07,2452,2158,2332.5,0.5
,May.,301,248,246,0.165,191,173,211.5,0.04,2452,2158,2295.5,0.5
,Jun.,301,248,250.5,0.15,191,173,226.5,0.005,2452,2158,2309,0.5
,Jul.,301,248,252.5,0.15,191,173,225.5,0,2452,2158,2323.5,0.5
,Ago.,301,248,259,0.15,191,173,230.5,0,2452,2158,2292,0.5
,Sep.,301,248,245,0.16,191,173,223.5,0,2452,2158,2306.5,0.5
,Oct.,301,248,244.5,0.165,191,173,226,0,2452,2158,2355,0.5
,Nov.,301,248,261.5,0.15,191,173,241.5,0,2452,2158,2346,0.5
,Dic.,301,248,284.5,0.15,191,173,239,0,2452,2158,2295,0.5
2007,Ene.,301,248,284.5,0.15,191,173,234,0,2452,2158,2277,0.5
,Feb.,301,248,291.5,0.15,191,173,227,0,2452,2158,2309.5,0.5
,Mar.,301,248,313,0.105,191,173,232,0,2452,2158,2333.5,0.5
,Abr.,307,256,302.5,0.15,203,183,231,0.015,2441,2162,2373,0.5
,May.,307,256,297.5,0.15,203,183,230,0.02,2441,2162,2487.5,0.5
,Jun.,307,256,307.5,0.13,203,183,223.5,0.045,2441,2162,2567.5,0.5
,Jul.,307,256,326,0.085,203,183,254,0,2441,2162,2633.5,0.5
,Ago.,307,256,338,0.045,203,183,274.5,0,2441,2162,2805.5,0.5
,Sep.,307,256,341.3329525,0.03,203,183,296.20515250000005,0,2441,2162,3007.5,0.5
,Oct.,307,256,383.7392500533333,0,203,183,369.7472573333333,0,2441,2162,3183.5,0.5
,Nov.,307,256,398.49663050000004,0,203,183,377.812055,0,2441,2162,3488.5,0.5
,Dic.,307,256,453.3770652727273,0,203,183,357.9533148181818,0,2441,2162,3752.5,0.33
2008,Ene.,307,256,465.936415,0,203,183,405.405268,0,2441,2162,3796,0.33
,Feb.,307,256,498.88033381818184,0,203,183,404.628069,0,2441,2162,4183,0.33
,Mar.,307,256,550.17418,0,203,183,484.9614209090909,0,2441,2162,4470,0.33
,Abr.,331,280,529.920224,0,236,197,493.175604,0,2794,2407,4731.5,0.33
,May.,331,280,523.6850000000001,0,236,197,412.58872,0,2794,2407,4856.5,0.33
,Jun.,331,280,524.02,0,236,197,382.1311690909091,0,2794,2407,4865.5,0.33
,Jul.,331,280,597.1472772727273,0,236,197,372.66218818181824,0,2794,2407,4859,0.33
,Ago.,331,280,606.075226,0,236,197,333.530942,0,2794,2407,4812.5,0.33
,Sep.,331,280,517.6443876363636,0,236,197,337.4205170909091,0,2794,2407,4725,0.33
,Oct.,331,280,485.04037218181816,0,236,197,301.85922527272726,0,2794,2407,4618,0.33
,Nov.,331,280,386.31049681818183,0,236,197,264.66324821717177,0.025149999999999995,2794,2407,4607.5,0.33
,Dic.,331,280,378.2819,0.01,236,197,267.09242966666665,0.015,2794,2407,4321.5,0.4
2009,Ene.,331,280,372.23295181818185,0.03,236,197,256.60837363636364,0.065,2794,2407,4001,0.4
,Feb.,331,280,416.620862,0,236,197,277.41800399999994,0,2794,2407,3421.5,0.4
,Mar.,331,280,389.40933333333334,0.01,236,197,262.51218800000004,0.035,2794,2407,2928.5,0.4
,Abr.,407,309,381.05400000000003,0.15,299,220,264.30116150000003,0.15,3891,3009,2623,0.4
,May.,407,309,418.88363527272725,0.12024938447159064,299,220,265.40605636363637,0.15,3891,3009,2439,0.4
,Jun.,407,309,472.71944090909085,0.0042133059037168935,299,220,289.77725666666663,0.15,3891,3009,2265.5,0.4
,Jul.,407,309,498.82855818181815,0,299,220,286.8971209090909,0.15,3891,3009,2271,0.4
,Ago.,407,309,462.461045,0.03288399161612553,299,220,255.775788,0.15,3891,3009,2351,0.98
,Sep.,407,309,492.84616500000004,0.004830953410331851,299,220,237.84346336363637,0.15,3891,3009,2329.5,0.98
,Oct.,407,309,414.7002473636364,0.1268889231741424,299,220,222.2773688181818,0.15,3891,3009,2299,0.98
,Nov.,407,309,417.45312454545456,0.12158900936778719,299,220,236.59542,0.15,3891,3009,2270,0.98
,Dic.,407,309,424.62237999999996,0.10281469688199317,299,220,253.290975,0.15,3891,3009,2316,0.98
2010,Ene.,407,309,430.38033181818173,0.0875465519688513,299,220,241.64772,0.15,3891,3009,2372,0.98
,Feb.,407,309,406.53463566666665,0.13151834305623178,299,220,238.663801,0.15,3891,3009,2544,0.98
,Mar.,407,309,391.174623,0.15,299,220,235.48238300000003,0.15,3891,3009,2967,0.98
,Abr.,417,317,391.95953886363634,0.15,308,233,230.95321363636367,0.162609649122807,3921,3053,3164,0.98
,May.,417,317,398.22306863636356,0.15,308,233,226.18726445454547,0.18464164855485893,3921,3053,3237.5,0.98
,Jun.,417,317,394.680613,0.15,308,233,220.25811899999997,0.21663966551721991,3921,3053,3313,0.98
,Jul.,417,317,399.25107727272734,0.15,308,233,211.99781727272727,0.2642766390708754,3921,3053,3330.5,0.98
,Ago.,417,317,432.0634575454545,0.11020320783447646,308,233,242.70995563636365,0.15815246139915912,3921,3053,3429.5,0.98
,Sep.,417,317,448.28436999999997,0.06995535392373554,308,233,305.61545349999994,0.15,3921,3053,3650,0.98
,Oct.,417,317,453.9015023636364,0.056988922216227055,308,233,327.35433127272734,0.08203459512884737,3921,3053,3728.5,0.98
,Nov.,417,317,484.9309752727273,0.009217290034170933,308,233,319.7341267272727,0.10786025178514486,3921,3053,3722.5,0.98
,Dic.,417,317,513.9202997272728,0,308,233,319.5854805454545,0.10899393142115563,3921,3053,3623.5,0.98
2011,Ene.,417,317,537.8502472727273,0,308,233,349.64374272727275,0.014871530686023468,3921,3053,3476,0.98
,Feb.,417,317,559.9951880000001,0,308,233,371.072593,0,3921,3053,3490.5,0.98
,Mar.,417,317,560.4405002272727,0,308,233,389.1038759090909,0,3921,3053,3622,0.98
,Abr.,445,351,548.3911822727273,0,319,249,361.4157409090909,0,4090,3223,3702.5,0.98
,May.,445,351,550.5250715151515,0,319,249,386.3441324242425,0,4090,3223,3700.5,0.98
,Jun.,445,351,547.0746614545455,0,319,249,384.3367594545455,0,4090,3223,3889,0.98
,Jul.,445,351,554.2597836363636,0,319,249,357.03847272727273,0.023665411179329566,4090,3223,4118,0.98
,Ago.,445,351,559.517516,0,319,249,328.734319,0.06644656692225587,4090,3223,4205.5,0.98
,Sep.,445,351,551.6323618181818,0,319,249,359.13642818181813,0.0052659738988753355,4090,3223,4274,0.98
,Oct.,445,351,533.1787487272727,0.00027398937953315716,319,249,344.1271321818182,0.031561906504707055,4090,3223,4172.5,0.98
,Nov.,445,351,495.02931209090906,0.03391650141966004,319,249,323.3438071818182,0.084686875679759,4090,3223,3976.5,0.98
,Dic.,445,351,474.84057181818184,0.07795515122848852,319,249,318.84684263636365,0.08199262133029006,4090,3223,3894.5,0.98
2012,Ene.,445,351,469.4951549090909,0.09028336382986125,319,249,312.33939672727274,0.1,4090,3223,3812.5,0.98
,Feb.,445,351,490.91746363636366,0.04245056860608018,319,249,318.91796454545454,0.09646163521628648,4090,3223,3754,0.98
,Mar.,445,351,515.0513375757575,0.005206682461250486,319,249,321.83428757575757,0.09032370185907601,4090,3223,3800.5,0.98
,Abr.,507,422,544.3973599999999,0.07108324657525843,354,283,319.04183636363643,0.1,4441,3599,3849.5,0.98
,May.,507,422,521.0920418181818,0.009353405755876384,354,283,309.7809959090909,0.1,4441,3599,3929.75,0.98
,Jun.,507,422,570.8864436363638,0.02163770676625284,354,283,303.1511109090909,0.1,4441,3599,3803.5,0.98
,Jul.,507,422,573.3804426363637,0.019058415514149586,354,283,315.9140033636363,0.1,4441,3599,3701,0.98
,Ago.,507,422,669.5196108333333,0,354,283,377.43861499999997,0.03803852212120375,4441,3599,3613.5,0.98
,Sep.,507,422,690.3816895454545,0,354,283,386.42874454545455,0.007719953777623967,4441,3599,3476,0.98
,Oct.,507,422,670.9575866666667,0,354,283,395.52215266666667,0,4441,3599,3268.5,0.98
,Nov.,507,422,621.4731193181817,0,354,283,397.9690618181818,0,4441,3599,3138,0.98
,Dic.,507,422,593.9161631818181,0,354,283,396.94245672727277,0,4441,3599,3076,0.98
2013,Ene.,507,422,604.1880133333334,0,354,283,382.387067,0.018560909471143007,4441,3599,3068,0.98
,Feb.,507,422,591.1211139090909,0,354,283,368.79154218181816,0.055930297551265475,4441,3599,3262,0.98
,Mar.,507,422,593.8208937500001,0,354,283,355.15965374999996,0.08771161865834465,4441,3599,3384,0.98
,Abr.,555,481,588.955,0.08406871045767601,367,299,347.02,0.1,4561,3761,3449,0.98
,May.,555,481,582.5484881818181,0.09618250330055991,367,299,343.08410363636364,0.1,4561,3761,3451,0.98
,Jun.,555,481,616.4114245454546,0.03544373689180139,367,299,352.2671854545454,0.1,4561,3761,3540.5,0.98
,Jul.,555,481,630.543668,0.012225699634248868,367,299,341.93460099999993,0.1,4561,3761,3736.5,0.98
,Ago.,555,481,625.86375,0.034377668748639414,367,299,335.741892,0.1,4561,3761,4171.5,0.98
,Sep.,555,481,571.6582018181819,0.11666245911126905,367,299,341.31152,0.1,4561,3761,4596,0.98
,Oct.,555,481,574.8025560606061,0.11149923945895557,367,299,337.38599999999997,0.1,4561,3761,4899,0.98
,Nov.,555,481,542.8349745,0.15,367,299,357.002703,0.1,4561,3761,5068,0.98
,Dic.,555,481,548.8460748484849,0.15,367,299,339.2210231963636,0.1,4561,3761,5135.5,0.98
2014,Ene.,555,481,561.2827649999999,0.13712739421295972,367,299,325.93766984,0.1,4561,3761,4830,0.98
,Feb.,555,481,548.1416839999999,0.15,367,299,311.851877,0.1,4561,3761,5194,0.98
,Mar.,555,481,565.470044,0.12903925964705695,367,299,324.51445431999997,0.1,4561,3761,5236.5,0.98
,Abr.,569,493,586.45,0.11578237793135855,350,300,358.18,0.07027027027027027,4180,3560,5250.5,0.98
,May.,569,493,603.7850000000001,0.0837717858813035,350,300,358.267748,0.07465248570311525,4180,3560,5260,0.98
,Jun.,569,493,603.02,0.08514699916034826,350,300,365.46500000000003,0.055249343832021,4180,3560,5226,0.98
,Jul.,569,493,585.81952,0.11709100541676873,350,300,340.83559454545457,0.1,4180,3560,5188.5,0.98
,Ago.,569,493,548.8287975,0.15,350,300,316.4325175,0.1,4180,3560,5069,0.98
,Sep.,569,493,536.7901354545455,0.15,350,300,307.3516659563636,0.1,4180,3560,4892.5,0.98
,Oct.,569,493,459.7939038181819,0.23671841539580213,350,300,303.58797636363636,0.1,4180,3560,4787.5,0.98
,Nov.,569,493,437.3060190909091,0.29687650055497106,350,300,311.1782306545455,0.1,4180,3560,4530,0.98
,Dic.,569,493,452.918953,0.2519612154398335,350,300,303.12266,0.1,4180,3560,3962,0.98
2015,Ene.,569,493,440.11722363636363,0.2882093453437883,350,300,310.2316690272727,0.1,4180,3560,3480,0.98
,Feb.,569,493,423.654234,0.3386269476343179,350,300,282.91900599999997,0.1671426821783134,4180,3560,3166,0.98
,Mar.,569,493,424.105,0.33699841647037976,350,300,272.59,0.2108032909989525,4180,3560,3048,0.98
,Abr.,591,522,410.30627000000004,0.4,362,316,272.205,0.27737512010181375,4746,4076,3011.5,0.98
,May.,591,522,409.7068212727273,0.4,362,316,263.59390909090905,0.32034560357277553,4746,4076,2916,0.98
,Jun.,591,522,406.16,0.4,362,316,256.13,0.35,4746,4076,3008.5,0.98
,Jul.,591,522,412.485,0.4,362,316,262,0.32673688504290316,4746,4076,3095.5,0.98
,Ago.,591,522,429.23409450909094,0.3988469953545229,362,316,259.25811450909094,0.3423803311818052,4746,4076,3174,0.98
,Sep.,591,522,403.8192281818182,0.4,362,316,239.485,0.35,4746,4076,3090,0.98
,Oct.,591,522,385.0708043636364,0.4,362,316,234.90436090909088,0.35,4746,4076,2910.5,0.98
,Nov.,591,522,385.03072,0.4,362,316,241.87295363636363,0.35,4746,4076,2731.5,0.98
,Dic.,591,522,371.60078799999997,0.4,362,316,234.5,0.35,4746,4076,2451.5,0.98
2016,Ene.,591,522,372.8745318181818,0.4,362,316,233.725,0.35,4746,4076,2301.5,0.98
,Feb.,591,522,376.80369432000003,0.4,362,316,235.51927832,0.35,4746,4076,2352,0.98
,Mar.,591,522,365.775984,0.4,362,316,226.70999999999998,0.35,4746,4076,2431.5,0.98
,Abr.,590,508,365.645,0.4,361,315,226,0.35,4736,3927,2447,0.98
,May.,590,508,393.69,0.4,361,315,223.17000000000002,0.35,4736,3927,2491,0.98
,Jun.,590,508,425.0888757,0.3746753270134544,361,315,216.1251845,0.35,4736,3927,2407.5,0.98
,Jul.,590,508,471.3891672727272,0.2393860335770204,361,315,221.03406272727273,0.35,4736,3927,2291,0.98
,Ago.,590,508,449.349652,0.30142107698168574,361,315,209.91500000000002,0.35,4736,3927,2272,0.98
,Sep.,590,508,441.7274075,0.3226128760101855,361,315,213.5,0.35,4736,3927,2325.5,0.98
,Oct.,590,508,421.08,0.38873867652910743,361,315,214,0.35,4736,3927,2369.5,0.98
,Nov.,590,508,409.698678,0.4,361,315,221,0.35,4736,3927,2353,0.98
,Dic.,590,508,413,0.4,361,315,216,0.35,4736,3927,2345,0.98
