Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
1998,283011,293128,329699,325302,281254,339678,311475,306067,343239,338083,357123,357801,322155
1999,354870,355092,350300,359570,309895,337469,373360,404377,405593,393960,401729,462930,375762.0833333333
2000,391557,429278,435295,475058,403425,422414,401747,407940,387126,382657,412546,417058,413841.75
2001,426041,460823.0163647782,466030.89657399897,493762.45360578765,528104.8573748661,502399.78266167926,453456.8311020036,456056,457323,440627,438425,447805,464237.90314025944
2002,481994,460458,460714,485032,473338,439577,446701,433796,462390,449109,497102,533079,468607.5
2003,540625,535681,534505,510139,560407,571230,521808,514570,501553,578165,490263,430555,524125.0833333333
2004,493346,506759,508492,518247,508012,504399,552116,508016,514638,505043,532338,536453,515654.9166666667
2005,478316,539172,491865,459681,500639,500707,501019,483497,477578,470550,473216,505658,490158.1666666667
2006,491712,488785,490128,512949.74791416916,499620,516113,548032,540540,515422,552211,571673,609701,528073.8956595141
2007,598332,597622,607707,574538,604470.0532800703,586342.790447443,575563.5391028699,560419.1886476126,556711.5109387722,564636.8728047657,597766.8760244739,587800.7838641546,584325.8845925134
2008,630965.3550669134,651684.3155640834,670390.0040742321,664449.0961373105,660007.3478905584,661329.6304982443,695130.5429806225,731581.7344120933,742155.4602964205,697410.1384005274,673196.5424172995,643930.0849432106,676852.521056793
2009,653345.8897487998,641566,633658.7380950544,693877.1345172137,663925.047682567,681708.081305008,651585.4532589678,617041.1299361581,609104.9271295678,564850.1920029842,559533.1583903749,566643.5048020316,628069.9380723938
2010,629906.885516264,639661.6662418131,589441.0800379877,614583.5982064098,590998.6250895892,608660.9800839241,521299.1941673588,624406.7770189451,633439.5389930026,612061.0176778008,546128.180570985,676948.3472032814,607294.6575672801
2011,659905.1157728173,734449.4644313422,729532.6218017795,731074.3713105291,850234.3349625895,809823.1549619724,764746.0569198534,755493.185756334,750029.872256264,709729.0387827033,731351.4006381703,735033.3767980206,746783.4995326981
2012,727565.1487792108,730694.7987249204,722591.5633932479,658497.8488660619,743836.3962627199,730442.3402190309,695141.6005242446,721153.2907282998,684309.414595637,681255.4528258102,669894.015407082,695707.1109113662,705090.7484364692
2013,739831.3111867112,699391.0971626701,707110.1661026481,673738.009465277,714687.157244082,696717.0077995965,696194.2018533102,675571.4890859032,663609.320532637,599380.2306390054,581583.729353124,630132.6208556017,673162.1951067139
2014,624528.9601029374,604736.5628099288,633194.2593145089,678097.2143934724,646849.1206415961,630104.0545394793,632266.1645840383,663142.3562915246,623506.2987755688,645831.5214694324,592604.7645358461,619115.9735913394,632831.4375874728
2015,691891.2464608587,692087.6996403318,706048.9913791758,710945.2213583105,690134.7696620307,774494.6594261639,761174.7546304927,1046082.35454106,958000,981000,873000,1074000,829904.9747582021
MAÍZ BLANCO NACIONAL,,,,,,,,,,,,,
1995,178763,178110,189462,220316,211524,208275,223869,243910,230651,229362,252677,249336,218021.25
1996,265896,285591,300831,235753,322823,267300,368793,436189,304085,327600,339919,299990,312897.5
1997,306245,285348,281078,335284,301330,335257,332697,324584,318499,277850,294632,298092,307574.6666666667
1998,350033,374701,410542,422234,431897,411565,402541,346134,302762,305443,312464,331111,366785.5833333333
1999,314091,341909,367051,446597,577309,511804,478784,391048,411577,439369,452594,427823,429996.3333333333
2000,455301,450407,385187,345175,479983,400099,576290,459172,437851,393307,392745,420482,432999.9166666667
2001,440668,478533.2041491326,499362.86347431404,474046.07992656634,527183.2465102439,536111.0503522161,535453.1521862322,528959,489259,446483,453232,460702,489166.0497165588
2002,518986,504298,498573,502044,601393,602280,532358,499018,474106,443755,494922,528815,516712.3333333333
2003,570915,569500,578549,609492,646944,634305,680691,532611,537551,526221,563912,585697,586365.6666666666
2004,572309,532971,547136,602838,565814,546642,552898,526723,497561,485554,527331,537312,541257.4166666666
2005,535960,503166,496017,492420,537498,603715,655678,575187,525257,504995,530354,548388,542386.25
2006,563232,529402,550109,545248.8155939785,529431,552754,554766,563769,499159,589115,692612,793152,580229.1512994982
2007,713267,759332,802725,807610,838629.9722925919,810452.3816772028,786440.175564945,629291.9751159165,594518.9893464437,587213.2282677775,631840.3359924707,567487.7239805466,710734.0651864912
2008,614104.6548515883,571670.0543813246,586744.6358248576,612545.8500268527,681362.6931045607,721392.8052652993,738220.0018747916,765608.2261531468,758667.3033604646,850048.3096813749,855455.0103351661,936030.0493883092,724320.7995206447
2009,917306.5960288753,909359.6618663059,931477.9501207182,922963.9761804263,1066896.9962610414,883609.5490540836,862897.7042429397,796291.8906354535,622613.471900986,616697.6453657717,599757.5246543488,658404.309761687,815689.7730060531
2010,740037.1377721513,742749.9591521693,753408.1825199615,724080.9093382019,804779.8711947402,775360.314455619,864344.2177476424,788287.687050848,679918.9125234252,653178.7267905406,718838.6176794231,756004.4212097091,750082.413119536
2011,796780.0183959726,838919.345330721,873355.5834944266,949028.7152689327,963354.2285099693,1061361.240948599,945917.5753541373,939149.5201736728,823732.5534393623,764513.5926896076,820950.2077629106,818297.8486650152,882946.7025027772
2012,829080.95568788,830066.5143278161,813114.5931481816,861444.3366758487,814210.2568306495,835157.7783659403,801672.0750466645,777269.68323803,696147.5444771582,720503.7882276673,731710.9869769124,737908.7750326004,787357.2740029456
2013,792171.6528850176,725766.4161397619,743086.6908742917,755037.9249379251,761149.2813693746,820749.4072702967,847363.4743702821,782597.5223892872,726905.3246302299,636028.5200177608,617742.3526780047,675731.1930133182,740360.8133812958
2014,722869.4656885132,681829.3293906009,721827.1213932169,717154.6080510328,668532.1769045949,663510.9794268709,655100.4034625716,779324.7499507401,666948.3393102953,646551.3128290585,718001.2081886254,662969.7553772206,692051.6208311118
2015,820239.3352440107,887069.8701108615,840112.9388699132,855974.5120497446,968066.1614582364,973925.5132099065,1030441.6512720295,1038000.81547619,1049000,987000,1002000,1094000,962152.5664742411
ACEITE CRUDO DE PALMA,,,,,,,,,,,,,
1995,506828,511189,506378,486641,491569,488056,542840,517079,547737,528809,582938,592227,525190.9166666666
1996,566487,572972,568194,542775,576563,543264,579554,549644,577836,583529,578874,581812,568458.6666666666
1997,579580,542000,530611,519500,519721,532885,555358,567514,571620,609637,654100,705236,573980.1666666666
1998,715253,783469,782529,821445,836862,830011,837743,842935,898286,989027,1047126,988882,864464
1999,1053095,1022876,900703,802696,852736,845384,861845,875419,902449,937391,928482,851823,902908.25
2000,843765,839495,811555,784659,826643,847312,888964,885960,891596,858299,842653,839021,846660.1666666666
2001,842987,850564.2621650889,812076.8233904516,813389.6068210083,854231.080946138,847009.123263674,865041.0157655539,870000,1118221,1075638,1051663,1091483,924358.6593626594
2002,1096141,1069853,1035900,1012901,1015371,1065764,1150519,1297602,1369646,1429825,1462099,1543327,1212412.3333333333
2003,1660094,1664291,1621974,1596256,1561538,1579214,1587268,1577764,1566383,1541287,1670063,1890422,1626379.5
2004,1769366,1726738,1730852,1669796,1605762,1537993,1518228,1469485,1515690,1502350,1476319,1434212,1579732.5833333333
2005,1429230,1250109,1213096,1267893,1275430,1230919,1213672,1219605,1184795,1247333,1102220,1072982,1225607
2006,1054749,1025948,1063069,1100804.469074903,1125830,1193662,1240723,1266955,1277082,1268820,1284812,1296305,1183229.955756242
2007,1341060,1317088,1366966,1354126,1384460.1521221895,1437662.9101833082,1439443.4981059863,1535881.1565126108,1596560.3585121492,1684644.1034521612,1738582.8570226824,1817237.4191557262,1501142.704588901
2008,1966463.3133096243,1947945.876199916,2050790.865990903,2075987.3537109501,2177535.599736762,2207892.9358850336,2039364.6547533954,2014481.828919129,1823125.4431552077,1732933.063898254,1676119.8367072179,1541127.018754976,1937813.9825851144
2009,1470830.5715886476,1525417.1073925619,1673565.8725807029,1728987.9527526891,1807609.4153329963,1885729.846103751,1960649.503247747,1800309.4683261819,1782646.135120673,1754843.7755348147,1707432.1650161124,1870666.2057838577,1747390.6682317278
2010,1803733.8608277412,1965412.8487728625,1885840.0472031573,1842715.7438880997,1896838.4378416624,1871640.4964791902,1871965.7844344117,1811050.0894926805,1805229.7198991599,1874237.5839450895,1897725.65039499,2114398.8097354854,1886732.4227428774
2011,2334202.5603217185,2444121.656002494,2433934.11336181,2254202.39372651,2275238.1108233226,2127613.4643408433,2143821.50692504,2146934.8281607623,2087562.8322719655,2094484.1442186825,2169059.4866729337,2330471.794382484,2236803.907600714
2012,2237243.8186052977,2046177.0010051567,2090611.0020112265,2112213.5630933554,2280665.1679826053,2278800.7815030427,2245784.1478875037,2258106.1734139817,2117165.33809986,2066183.137791725,1808014.5236578435,1662657.0537513404,2100301.8090669117
2013,1565167.22948843,1652816.3849373416,1720809.2510090624,1718503.12300443,1717505.3580380136,1747714.8030945389,1761069.3994227257,1732658.7516927496,1732641.5745950402,1769730.9997494898,1840267.4900765293,1902882.0764748668,1738480.5367986017
2014,1910849.5260928096,1855831.1869302916,1900318.6623149992,2025703.7882520154,1967793.154892195,1876596.3182861572,1795139.8268658405,1698419.5661624183,1628411.7485068932,1740258.0052073607,1857521.0952547097,1957674.4817508243,1851209.7800430425
2015,2055815.5735361374,2137934.2326650997,2127796.9046743135,2156196.6578497794,2101499.571937786,2061013.303273457,2097588.9562637843,2146000.75,2221000,2259000,2317000,2307000,2165653.829183363
CAFÉ CONSUMO,,,,,,,,,,,,,
1999,2319207,2396184,2466859,2454354,2454666,2519007,2553441,2600168,2593183,2589714,2667144,3072030,2557163.0833333335
2000,3553885,3458072,3399909,3457306,3265550,3506007,3482833,3484056,3475516,3380357,3312225,3260419,3419677.9166666665
2001,3185593,3169294.31364586,3186352.9493780592,3070671.5596805783,3004607.580072877,3014232.663360125,2979460.484473615,2871297,2854666,2751770,2576307,2454628,2926573.379217593
2002,2286117,2257498,2218231,2202364,2113822,2093244,2039215,2014652,2007325,2011847,2003687,2065922,2109493.6666666665
2003,2009174,2070132,2107807.8855314814,2087347,2066901,2133311,2134311,2047240,2032713,2054671,2099939,2231037,2089548.6571276234
2004,2467453,2530188,2724810,2805152,2805037,2870467,3173605,3182963,3350449,3442036,3665329,3800884,3068197.75
2005,4121045,4228775,4570285,5013870,5149151.958962131,5220622,5159115,4855913,4472622,4191869,4032600,4111256,4593926.996580177
2006,3957180,4779559,4726316,4668882.956545142,4703249,4670077,4601942,4569507,4460717.712298337,4362434,4267117,4372157,4511594.88907029
2007,4455512,4545840,4521900,4460809,4377600,4276146,4206234.088748986,4091051.71767737,4069028.359556051,4125003.2457296993,4116589.858442633,4145284.0606165817,4282583.194230943
2008,4166897.6104802294,4188712.186941966,4312869.563264499,4369514.052397674,4424477.03258327,4528838.282995906,4754905.182295976,5028909.9702795455,5146040.632460822,5305219.807251804,5534880.768646167,5544488.557612129,4775479.470600832
2009,5731477.43584836,5791248.727959715,6159551.587277338,6507255.756781963,7228062.336166574,7310442.142137883,6733547.948523244,6710762.469190414,6192439.394430169,5526569.573726399,5352927.096375632,5476735.264487204,6226751.644408741
2010,6144142.325416637,6199920.929301053,5929092.64016906,5825128.67135443,5275485.779097864,5286084.572616605,5512883.311791499,5979693.897368998,5907951.85331685,6034293.196460425,5910249.824574595,6228708.630710731,5852802.9693482295
2011,6910864.293661712,7885682.411991292,8227448.224515639,8426343.041000348,8260501.995247128,8137822.220619325,8085750.421882432,8019210.268804756,7682981.538147654,7690945.941000321,7632697.97203987,7706623.87008119,7888906.016582639
2012,7698117.531116836,7794524.587501283,7658877.757698004,7190448.246823332,6707176.770365937,6346322.780991483,6456774.692195898,6121920.428804302,5785842.482408233,5665593.555700774,5490710.451654314,5251816.094747001,6514010.44833395
2013,5018150.92899222,5039409.06396906,5051236.334031047,4994286.15305702,4821705.6597897,4736345.353865175,4371382.755796026,4526827.547858871,4110675.2964916895,3934550.031586873,3806023.4524532882,3857266.567750135,4522321.595470091
2014,3748418.878916071,3825662.130264515,4785788.119568222,6365981.385475101,6244834.67063425,6240906.200729184,5517630.159638025,5403546.5416834485,5472675.489782044,5243693.422327895,5284043.480844218,5263908.971209923,5283090.7875894075
2015,5572416.883339986,5621172.269804599,5625360.5486829085,5440072.415011049,5471475.023291729,5062169.65671017,5140449.806178579,5148474.176543449,5207068,4725505.87254902,4845288,5477000,5278037.721009291
CAFÉ PASILLA,,,,,,,,,,,,,
1995,1547034,1516639,1521608,1429787,1467928,1433266,1429612,1406381,1369892,1337390,1380576,1385751,1435488.6666666667
1996,1381333,1349227,1285135,1342777,1391358,1459880,1494988,1478136,1719394,1694654,1657261,1670588,1493727.5833333333
1997,1624391,1716752,2213198,2143976,2182760,2322469,2207849,2072372,1988059,2040747,1975216,1936207,2035333
1998,1929805,1925359,1851468,1859921,1770283,1927724,1656842,1606957,1543648,1472785,1473699,1454438,1706077.4166666667
1999,1436391,1540927,1617769,1669626,1771780,1891818,1915248,2027849,2014824,2056390,2209524,2699376,1904293.5
2000,3066074,3299060,3178210,3204640,3194443,3244985,3199108,3203211,3212146,3130160,2929128,2901815,3146915
2001,2843007,2801353.9123800443,2721464.3093384565,2662297.9766921904,2578948.983660337,2541700.3244262934,2425169.2897154195,2400510,2485956,2437766,2173856,1986200,2504852.483017728
2002,1971211,1800911,1734279,1659485,1647062,1631890,1567405,1494936,1412209,1386239,1359169,1405844,1589220
2003,1289807,1312453,1351268,1338660,1332051,1295405,1306467,1268389,1254116,1309397,1234083,1341807,1302825.25
2004,1563350,1627698,1799259,2010637,2085043,2101282,2419926,2540655,2740798,2964315,3126570,3314649,2357848.5
2005,3.495.924,3.793.569,4.149.553,4.482.111,4.764.646,4938524,4888424,4670540,4388515,3802699,3756650,3786913,4318895
2006,3879132,4390755,4376657,4136942.497785957,4426204,4296652,4326189,4262885,4127849.6482831733,4081232,3963859,4118606,4198913.595505761
2007,4242379,4220651,4219609,4103707,4069652.537187783,3818288.543847089,4015059.00990638,3979963.6920276326,3774641.9273093594,3721994.50361526,3792212.671113342,3767283.452432061,3977120.194786575
2008,3837983.3784043677,3858526.0749013657,3965945.754232261,3976349.087559491,4095986.105149054,4193453.8618196193,4478872.548228057,4708520.126756136,4841501.768880908,4500000,5146019.657032537,5224033.953264971,4402266.026352397
2009,5320499.666843721,5513125.987588359,5854243.158892013,6290977.346614352,6489100.392899946,6607345.052134552,6409079.261168798,6195713.69397747,5576195.697933012,5005486.096376333,4733711.538116308,4860513.468150651,5737999.280057959
2010,5578673.801998551,5787834.129606473,5485474.430001549,5184621.699919542,4855214.010100527,4720745.443037512,4924117.0770579055,5134569.971419154,5099250.820143596,5072321.38892696,5010659.635184345,5172749.221462404,5168852.635738211
2011,5660263.708322283,6352429.40827247,6591438.011949966,6768919.772213612,6910118.72635649,6694648.3807221465,6952848.364960594,6798938.9846930085,6432215.797422652,6673045.92473686,6481574.975126671,6655283.989473281,6580977.17035417
2012,6915006.876055286,6597215.293968104,6552414.685199287,6373209.680099151,5761365.20614373,5531418.878871551,5483246.823244112,5115398.543301264,5012389.311866971,5128655.054468677,5067858.924309169,4823303.9890083745,5696790.272211306
2013,4777216.659146938,4560538.393931071,4525775.509494825,4399818.881234422,4225634.832844641,4120862.1220071274,3873416.589279509,3795480.7003775034,3660959.5369336945,3454166.0034609586,3285001.5712612104,3154024.089100901,3986074.5740894005
2014,3347110.0374928466,3454938.933563931,4274508.94190175,4555000.131871339,4960404.849655023,4956154.302912483,4572447.335732683,4489869.541753313,4471267.646407466,4355943.785962439,4409167.776592831,4435951.483875822,4356897.063976828
2015,4475579.06470397,4506266.611905806,4503779.0695681805,4416009.646172149,4337109.371878329,4330645.152396656,4095095.2420904627,4364000.5,4290000,4254000,4178000,4207000,4329790.388226297
FIBRA DE ALGODÓN,,,,,,,,,,,,,
1995,1658118,1663869,1712155,1882220,1680830,1680830,2040336,2009208,2038955,2057178,2052877,2052877,1877454.4166666667
1996,2066799,2037190,2026475,1927435,1972332,2047092,2102006,2122354,2104576,2061383,2042209,1780196,2024170.5833333333
1997,2045826,1958333,1954427,1928570,1911754,1911754,2038562,2035138,2099920,2082486,2032593,2032593,2002663
1998,2163408,2198938,2165754,1970744,2211241,2219464,2171509,2244254,2045378,1885128,1558789,2200358,2086247.0833333333
1999,2299738,2330601,2268296,2117225,1379096.5,1996444,2100000,2296716,2341640,2315848,2400000,2118717,2163693.4583333335
2000,2445726,2413088,2386747,2387184,2470758,2368968,2385442,2794732,2741412,3063751,2957535.494583642,3039053,2621199.7078819703
2001,3403475,3446337.2889726125,3381597.7603606144,3331665.5220574588,3188152.475982685,3468142.9458166338,2804817.7922178702,2430696,2393592,2278826,2603452,2568863,2941634.8154506558
2002,2346241,2322727,2295444,2288566,2255746,2413061,2477841,2820961,3084895,3266335,3226509,3376500,2681235.5
2003,3768063,3729050,4094236,4292664,4320245,4246615,4046974,4066198,4196096,4341249,4457504,5069848,4219061.833333333
2004,4852263,4945554,4842261,4855512,4791758,4793939,4163287,3458625,3216550,3262931,3088841,2891073,4096882.8333333335
2005,2690003,2786967,2839414,2915840,3011895.5916241435,3084295,2930763,2745887,2743997,2861544,2983767,2888885,2873604.7993020117
2006,2943638,3055561,3075076,2975613.287589484,2881834,3070848,3212614,3200982,3269583.9299717983,3215431,3258961,3051873,3101001.268130107
2007,3089947,3023000,2947192,2920755,2781062.973321753,2779934.8984966096,2782177,3025731.9311879436,3106598.7221418964,3233947.4576714383,3267763.5290136165,3030400.1690931385,2999042.556743866
2008,3251546.7022316046,3471216.8253884953,3393807.113330632,3243647.0868285345,3109664.8391191843,3040520.720923947,3044582.0471223765,3182216.33415902,3403383.7250112863,3549899.9968251735,3285882.46947113,2879556,3237993.655034282
2009,2823481.7699730913,3327388.2590509853,3134817.6934322645,2922197.1400039745,3100883.8570700744,3141666.8166610133,2891048.6074559083,2854827.9874911387,2837500.605699004,2887285.423919381,3169685.396053948,3490735.2955387547,3048459.904362461
2010,3386543.4185299864,3326089.259482756,3597965.633232565,3580612.053323355,3743192.5144425225,3565327.2819082467,3503619.6795360534,3653974.062242582,3887099.4230458816,4514879.250734413,5339337.375733499,6783250,4073490.829350989
2011,6330246.298742089,7456172.704847018,8308876.730689337,8460426.666154748,8345586.408244664,7826440.001482788,4581134.64350247,4400746.096679272,4443371.550347174,4472458.488397808,4481302.906455437,3750020.0108242175,6071398.542197251
2012,4195376.259827941,3991812.7164777885,3660386.984874029,3573044.5759850857,3399164.0733378767,3112457.8282566387,3079267.4660091405,3188160.299026785,3314526.9938844824,3143796.581323037,3185981.007968919,3058950.826876085,3408577.1344873165
2013,2985263.8471834026,3137883.826015233,3291005.846700409,3490229.47706332,3501184.0205291994,3494156.7837074436,3570620.191873805,3783627.845679745,3739477.184691985,3739697.088310417,3667002.8158829515,3457067.0235910737,3488101.3292690814
2014,3665790.66920982,3850686.0652083354,4002027.907055579,4079298.948541242,4012156.3020396945,4163270.3140968834,4218880,2799080.116951705,2880335.638439104,2966078.431528112,3002643.2221126053,3075621.4726095456,3559655.7573160524
2015,3201541.5370449596,3192908.594693227,3405913.351253907,3583787.837529759,3615628.0232933294,3576902.928873213,3943519.807698888,4093666.6666666665,4470350,4500986.493334834,4308674,4462000,3862989.936699066
FRÍJOL SOYA,,,,,,,,,,,,,
1995,286189,280619,296248,276754,281555,259280,275161,279778,285140,304799,325951,320510,289332
1996,366421,363690,361355,361902,367841,374442,383435,389040,382516,369960,386064,395283,375162.4166666667
1997,378543,363302,378493,390445,380904,424864,410986,406525,406957,495049,456247,441109,411118.6666666667
1998,446661,448735,452931,459729,497285,454750,484393,488040,469545,505919,527337,516518,479320.25
1999,516795,538524,572043,552988,522518,549370,555671,557129,635238,542405,562073,574619,556614.4166666666
2000,596748,608534,593488,629960,678206,650000,660000,680000,690000,659551,658947,637048,645206.8333333334
2001,640068,655244.2971827177,669462.7608790922,701901.5017843767,703924.4916273735,683437.2579360624,678146.6583671317,688374,693476,694533,694730,702533,683819.2473147295
2002,704014,703091,688014,657802,705141,699638,708285,711063,745974,767054,815533,798466,725339.5833333334
2003,795628,793542,811608,816254,898442,924372,913660,879855,893796,831618,830883,962129,862648.9166666666
2004,983788,987841,980523,1060020,1020570,994411,1056164,992028,956370,876135,848418,799055,962943.5833333334
2005,784521,789831,789919,791536,747266,799300,853659,877134,865433,876605,858582,902330,828009.6666666666
2006,891113,850029,864599,766386.1632515517,813254,767924,835998,921214,853010,812759,870150,1011265,854808.4302709628
2007,970857,994544,932276,951805,965995.8920641156,921132.8001914613,971405.9108538917,963709.1490178856,1031319.1240932558,941092.3579418502,950822.3029924068,1201646.2697334662,983050.4839073612
2008,1245133.4175644587,1197392.355300665,1154562.9024559346,1159476.3076855452,1145178.6979946904,1260118.6122996812,1206417.458158698,1278325.1521524177,1164991.438231369,1180597.727475245,1168220.863931498,1084917.45333369,1187111.0322153245
2009,1051427.7627292022,1095575.8002080417,1087420.0533544992,1088306.9934849003,1109485.918954645,1129653.6715883922,1152286.387113863,1072621.2334311858,1079890.8104862543,1029735.3521904368,982949.6198515513,1058621.845108528,1078164.6207084584
2010,1078826.505070062,1045426.7401199002,1011866.3145944753,1005832.0220242417,978262.9114128411,1035865.8333100938,986936.4286796086,996255.1334480837,983841.7926746912,973196.0762427589,966574.7885012652,1097041.0951285542,1013327.1367672146
2011,1200909.9795601089,1184138.0732287762,1174218.9925577284,1184337.5946721886,1259306.206283687,1321409.2746421555,1188662.7028492887,1198500.161070358,1109494.4912290901,1093563.9249807622,1038778.8143636672,1053249.864221184,1167214.1733049161
2012,1099799.384753677,1068403.5184276244,1083503.4220466984,1143643.7342191006,1112809.8071553449,1191053.4579813639,1279602.0485767005,1269944.545810618,1263455.5888510258,1342345.68145101,1322628.3725338702,1240693.73146314,1201490.274439181
2013,1230437.24190568,1151359.6526073203,1152161.9405763366,1149194.4850291924,1147558.3081325141,1213474.1561496067,1246156.702645978,1223025.029823847,1189782.5282215816,1194959.8962839344,1169789.672020224,1153533.0638893126,1185119.3897737942
2014,1181739.4662315017,1196329.9838765769,1199652.1434396396,1195116.519819339,1251237.3121537084,1310433.5366833392,1285706.7849943812,1218826.0458094282,1150158.952994303,1109121.186861225,1107450.740699484,1147606.5464674702,1196114.935002533
2015,1176127.9794196931,1175749.9048643021,1145822.5787862805,1199284.074569606,1194059.5858884726,1143904.882218782,1241113.5046524436,1308737.4898652055,1335000,1380000,1396000,1515000,1267566.666688732
AZÚCAR REFINADA,,,,,,,,,,,,,
1995,447543,447543,422632,390000,414000,414000,483500,483500,482245,487000,487000,487000,453830.25
1996,650000,650000,650000,650000,650000,570000,570000,564000,606286,644778,551311,596488,612738.5833333334
1997,487813,685739,593750,659138,671201,670759,448427,641847,672346,654836,695674,695674,631433.6666666666
1998,701280,779593,896157,588620,780000,805913,912373,971739,860321,828848,946530,1229790,858430.3333333334
1999,878821,806843,735539,699167,551994,631659,669671,852416,691016,617320,618754,592948,695512.3333333334
2000,780846,683050,722602,693876,677816,878468,953115,979146,980752,1045727,1078549,1054749,877391.3333333334
2001,1100000,1118284,1192578.125,1251597,1127298,1227415.730337,1286666.66667,1299065,1188217,1302836,1021838,1276478,1199356.1268339166
2002,1273888,1205068,1267185,1259625,1198448,1266415,1253333,1187413,1201013,1256266,1254069,1157435,1231679.8333333333
2003,1250952,1262011,1288441,1227960,1248236,1239288,1192947,1990919,1393110,1316300,1165047,1125848,1308421.5833333333
2004,1131428,1077264,1088466,1144235,1119587,1150304,NR,1165101,1114605,1113537,1112336,1144664,1123775.1818181819
2005,1180000,1209846,1195185,1195490,1240450,1156785,1169417,1355813,NR,1156000,1120000,1294008,1206635.8181818181
2006,1250000,1747362,1310053,NR,1546000,1647035,1738383,1718000,1650000,1650000,1391000,1739595,1580675.2727272727
