Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
0705290000,"Las demás achicorias (comprendida la escarola), frescas o refrigeradas.",38.032,26.621,0,0,0,0,0.178,0.541,0,0,0.02,0.107,0,0,0.21,0.082,0,0,0,0,0,0,0.002,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0706100000,Zanahorias y nabos frescos o refrigerados.,0,0,0,0,0,0,0.003,0.005,8.401,15.840000000000002,80.64600000000002,176.437,85.07900000000001,145.19799999999998,179.298,187.35299999999998,46.05800000000001,102.943,135.78499999999997,97.116,35.07299999999999,70.23899999999999,39.122,61.940999999999995,43.851,64.1,41.358999999999995,76.122,50.333909999999996,107.22242,61.602729999999994,139.31264000000002,63.21504999999999,131.75336,54.43229,112.04059999999998,56.6841,102.92505999999999,58.339940000000006,105.49993999999998,78.38566,149.88040000000004,83.54366,162.79116000000002,110.90043,205.98271,128.52933000000002,223.75544999999997,123.96252000000001,232.46651999999997,113.48622,257.93303,121.04423,292.72663
0706900000,"Remolachas para ensalada, salsifies, apionabos, rabanos y raíces comestibles similares, frescos o refrigerados.",0,0,0,0,0.006,0.042,0,0,3.519,5.967,10.261999999999999,12.57,0.047,0.503,2.215,1.8169999999999997,0,0,0,0,0,0,0,0.014,0,0,0,0,0.37656,0.6416,0.6276,1.0809000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0707000000,"Pepinos y pepinillos, frescos o refrigerados.",0,0,0,0,0.002,0.011,2.035,1.5,0.07,0.252,0.073,0.29,0,0,4.475,3.621,3.3619999999999997,11.665000000000001,8.906999999999998,15.665,6,4.76,0,0.008,0.036,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229,0.01439
0708100000,"Arvejas (guisantes, chicharos) (pisum sativum), frescas o refrigeradas.",8.761000000000001,21.347,0.6659999999999999,1.047,0,0,4.524,8.075000000000001,6.0920000000000005,11.177000000000001,9.093,12.873999999999999,20.045,30.76,44.259,12.075,86.69999999999999,30.156,40.982,5.143000000000001,16.495,19.654,1.5,1.998,0,0,172.36599999999999,50.723,147.463,43.74944000000001,0,0,66.9057,20.14554,91.998,24.53668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0708200000,"Frijoles (frejoles, porotos, alubias, judías) (vignas spp. y phaseolus spp), frescos o refrigerados.",3270.306,1062.8319999999999,2887.396,990.0329999999999,3.42,3.802,0,0,0.062,0.201,0.059,0.258,142.914,133.124,225.278,213.521,307.97499999999997,237.701,268.24800000000005,162.22499999999997,20.660999999999998,16.320999999999998,0,0,0,0,0,0,440,132.56822,90.35,32.81831,0,0,0,0,70,99.45187,0,0,0,0,0,0,0,0,0,0,0.00543,0.05473,0,0,0,0
0708900000,"Las demás hortalizas (incluso silvestres) de vaina, aunque estén desvainadas, frescas o refrigeradas.",0,0,20.224,17.470000000000002,0,0,0,0,12,5.276,23.033,0.744,2.553,4.895,21.005,8.758,79.485,32.921,0,0,0.012,0.087,0.025,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.15431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0709100000,"Alcachofas (alcauciles), frescas o refrigeradas.",0,0,0.003,0.085,0,0,0,0,0.5,1.018,0,0,0,0,1.539,1.719,0,0,0,0,1.195,3.105,0.348,1.768,0.104,0.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0709200000,Espárragos frescos o refrigerados.,0.168,1.214,0.219,0.684,0.14,0.382,0.21000000000000002,0.503,0.24000000000000002,0.7769999999999999,0,0,0,0,14.015,3.687,2.6,7.6850000000000005,7.8759999999999994,20.861,12.875000000000002,36.257999999999996,0.024,0.121,0,0,6.65,14.459,1,2.8338,3.0633600000000003,10.36934,0.04572,0.34767,7,23.262439999999998,0,0,74.10000000000001,221.42819,114.941,363.71157999999997,144.9166,547.30934,147.63739999999999,659.95283,266.82,1146.2171700000001,242.236,1124.01476,244.44940000000003,1194.7749800000001,230.1116,1175.21596
0709300000,"Berenjenas, frescas o refrigeradas.",0,0,0.025,0.026,0,0,0,0,0,0,0,0,0,0,0.03,0.018,0,0,0,0,0.02,0.086,0,0,0.242,0.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151,7.602500000000001
0709400000,"Apio, excepto el apionabo, fresco o refrigerado.",0,0,0,0,0.096,0.086,0,0,0,0,0.025,0.03,0,0,0.5680000000000001,1.939,0,0,0.3,1.019,0.081,0.169,0.001,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.504,5.50191,0,0,0.1,0.20516,0,0,1.5,3.59365
0709510000,"Hongos del género agaricus, frescos o refrigerados.",0,0,0,0,0.605,1.096,0,0,0,0,0,0,0.038,2.75,0.045,2.181,0.29100000000000004,3.37,0.008,0.5489999999999999,0.456,2.547,0.02,0.764,0.069,0.595,0.006,0.6910000000000001,0.1802,1.98727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24071,59.452479999999994,6.83878,26.61975
0709590000,"Los demás hongos, frescos o refrigerados.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03425,0.97212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.03357,0.04124,4.62983,0.001,1.39797,0.0036500000000000005,1.27715
0709600000,"Frutos de los géneros ""capsicum"" o ""pimienta"", frescos o refrigerados.",0,0,80.587,44.861,0.035,0.005,0,0,2.075,11.34,2.3470000000000004,15.297,0.6930000000000001,4.811,0.498,3.8379999999999996,0,0,0,0,0,0,0.024,0.249,0,0,0.245,0.406,0.89933,1.63271,0.40288999999999997,0.6924600000000001,0.3,0.924,1.68483,9.2449,2.36271,14.654940000000002,2.10913,4.6716999999999995,0,0,0.14355,0.46144,0.13441999999999998,0.7712399999999999,0.55322,1.2877399999999999,0,0,0,0,0,0
0709700000,"Espinacas (incluida la de Nueva Zelanda) y armuelles, frescas o refrigeradas.",0,0,0.088,0.151,0,0,0,0,0,0,0.027,0.041999999999999996,0,0,0.05,0.737,0,0,0.013,0.179,0,0,0.001,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.876,7.06908,0,0,2.5,5.03554,3.5,6.430110000000001,1,1.90981,3,5.32301
0709900000,"Las demás hortalizas, frescas o refrigeradas.",0.127,0.222,0.042,0.084,0.278,1.983,0,0,0.04,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0709901000,"Maíz dulce (zea mays var saccharata), fresco o refrigerado.",0,0,0,0,0,0,0.449,1.149,1.191,1.817,13.26,12.758999999999999,108.46800000000002,47.942,21.717000000000002,103.11699999999999,0.499,7.67,1.734,27.707,1.891,28.52,4.389,49.536,1.08,12.076,3,34.561,0,0,0,0,0.70858,0.99962,0,0,15.0144,29.87984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0709902000,Aceitunas frescas o refrigeradas.,0,0,0,0,0,0,0,0,0.020999999999999998,0.049,21.231,6.63,1.819,2.65,3.255,0.919,0,0,0.013,0.016,0,0,0,0,0.32,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0709903000,"Alcachofas (alcauciles), frescas o refrigeradas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0709909000,"Las demás hortalizas, frescas o refrigeradas.",0,0,0,0,0,0,0.043,0.182,89.654,30.416999999999994,70.74,34.868,18.442,5.198,5.374,4.153,6.1370000000000005,2.738,1.7219999999999998,4.614999999999999,0.074,0.361,20.148999999999997,4.267,0.395,0,0.002,0.017,0.005,0.03894,0.00331,0.03766,0.00525,0.041929999999999995,1.66765,9.93416,0.272,1.5903399999999999,0.428,2.25479,0.341,2.14576,0,0,0,0,0,0,0,0,0,0,0,0
0710100000,"Papas (patatas) aunque estén cocidas en agua o vapor, congeladas.",0,0,18.404,9.129,266.573,154.81799999999998,276.459,169.907,893.3530000000001,779.528,2122.853,1961.189,7935.736000000001,4421.23,3573.491,2712.797,535.5920000000001,488.517,121.596,9.746,2.174,1.268,0.19,0.349,0,0,1.388,0.512,4.43,8.11904,0.6,1.09052,0.8500000000000001,1.8286999999999998,0,0,0,0,12.71751,18.17617,6.23363,9.96551,0.14697,0.21975,0.0234,0.26024,9.84,8.09937,5.4,3.8950700000000005,24.892,7.90327,5.4,3.88448
0710210000,"Arvejas (guisantes, chicharos) (Pisum sativum), incluso desvainadas, cocidas con agua o al vapor, congeladas.",0,0,0,0,0,0,0.007,0.043,0.006,0.053,84.57900000000001,94.33200000000001,357.582,317.198,561.53,527.1389999999999,305.778,332.093,401.768,321.578,333.23,248.07200000000003,289.868,201.91899999999998,174.019,164.094,147.879,153.175,142.00718,139.0909,157.6174,163.75320000000002,229.33499999999998,256.03316,282.37,411.81237999999996,303.09353000000004,451.19783000000007,351.44957,519.79467,489.98657,768.3528499999999,642.56848,1076.84229,441.94872,735.2996599999999,660.6738100000001,1053.9742800000001,577.8745600000001,829.9776400000001,734.04034,1000.20089,745.53377,875.3811000000001
0710220000,"Frijoles (frejoles, porotos, alubias, judías) (Vigna spp. y Phaseolus spp.), incluso desvainadas, cocidas con agua o al vapor, congeladas.",0,0,0.191,0.228,0,0,0.009,0.111,0.618,2.415,0.408,0.169,2.7699999999999996,4.488,1.343,1.939,8.554,4.583,0.703,3.314,2.23,4.373,12.111000000000002,19.229,13.591000000000001,15.276,12.360999999999999,15.443999999999999,1.4759999999999998,2.11927,0,0,0,0,0,0,1.4424100000000002,2.31113,0.54396,1.0505200000000001,0.83108,1.32963,21.080589999999997,35.17257000000001,0.1406,0.27614,1.8508399999999998,3.89034,2.22993,4.76769,8.25389,14.532950000000001,1.368,2.45785
0710290000,"Las demás hortalizas de vaina incluso desvainadas, aunque estén cocidas en agua o vapor, congeladas.",0,0,0,0,8.163,0.08,5.028,2.382,0.006,0.133,0,0,0.036,0.009,0,0,0.726,1.268,3.4200000000000004,6.0600000000000005,0.54,0.972,0,0,0,0,0,0,0.00114,0.00997,0.705,1.31292,0,0,0,0,0,0,0.2435,0.3753,2,2.8990299999999998,0,0,1.62047,5.54789,8.099419999999999,20.182750000000002,12.09141,29.030590000000004,29.2306,51.33904,49.19039,73.83638
0710300000,"Espinacas (incluida la de la Nueva Zelanda) y armuelles, aunque estén cocidas con agua o al vapor, congeladas.",0,0,0.041999999999999996,0.075,0,0,0.007,0.04,0,0,0,0,0.040999999999999995,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0.15000000000000002,0.21200000000000002,0,0,0,0,0,0,0,0,0,0,0.808,1.81506,0.6,1.21203,22.53,26.17899,40.649,44.46256,63.919900000000005,67.78755,66.04145,64.68986000000001,0.003,0.4502,0,0
0710400000,"Maíz dulce, incluso cocido con agua o al vapor, congelado.",0,0,9.516,19.447,154.01,97.274,488.61,337.956,1184.192,684.729,607.7620000000001,592.2729999999999,711.644,703.037,903.4979999999999,866.1909999999999,911.426,912.041,822.0319999999999,764.066,1046.7910000000002,1044.128,1015.699,1020.211,1128.694,1090.931,1129.8760000000002,1174.673,1340.5575999999999,1401.1287499999999,1653.45646,1655.1322300000002,1737.0988799999998,1896.09303,2160.1775900000002,3077.1251599999996,2403.01574,3478.9286899999997,2518.42655,3511.50539,3600.40435,5337.24989,3653.9285099999997,6001.12727,3196.14154,5319.96895,3958.1875899999995,6280.932610000001,4275.939710000001,6377.25044,5160.491250000001,6961.86204,5412.7983300000005,6719.242050000001
0710800000,"Las demás hortalizas, aunque estén cocidas con agua o vapor, congeladas.",0.14,0.517,0.035,0.114,1.88,2.5410000000000004,196.181,62.717999999999996,40.298,55.601,814.17,187.91400000000002,889.7169999999999,220.57600000000002,66.42800000000001,104.034,51.465,85.52499999999999,39.668,65.524,22.174,33.31399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0710801000,"Espárragos, aunque estén cocidos en agua o vapor, congelados.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.906,0,0,0.05,0.115,0,0,0.5,0.45239999999999997,4.3260000000000005,9.42979,0,0,0.009,0.00605,0,0,0,0,0,0,0,0,2,5.70998,0.51,1.89815,0,0,0,0
0710809000,"Las demás hortalizas, aunque estén cocidas con agua o vapor, congeladas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20600000000000002,0.352,0,0,0,0,0.105,0.22866,1,1.6336600000000001,5.364999999999999,6.1874,10.4,14.835840000000001,12.963000000000001,16.216009999999997,5.8271999999999995,6.790839999999999,2.02827,2.7884900000000004,4.5600000000000005,6.52245,6.12333,8.69133,34.30378999999999,49.760259999999995,38.08647,57.70461,40.68202,49.50071,35.53772,50.947720000000004
0710900000,"Mezclas de hortalizas, aunque estén cocidas con agua o vapor, congeladas.",0,0,0,0,10,19.798,0.397,0.756,0.005,0.066,61.086,81.711,157.539,234.33,248.99499999999998,423.35600000000005,231.88400000000001,366.90999999999997,162.007,243.905,200.108,255.26,150.85200000000003,191.51,179.045,206.888,209.84799999999998,242.37399999999997,227.52644,239.22105,445.35099999999994,469.98233999999997,438.304,500.91484,539.336,786.12879,582.32816,818.38369,543.8899399999999,756.8611999999999,782.9924699999999,1166.05498,937.50468,1492.41776,841.1585300000002,1356.0476099999998,1315.6388200000001,2057.17279,1098.0210900000002,1628.3791500000002,1415.1046500000002,1827.0380799999998,2213.36778,2377.8469
0711100000,"Cebollas conservadas provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulfurosa o adicionada de otras sustancias para dicha conservación), pero todavia impropias para la alimentación.",0,0,0,0,0,0,0,0,4.008,4.629,63.521,16.455000000000002,0,0,35.675,13.723,0,0,0,0,0.644,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0711200000,"Aceitunas conservadas provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulforosa o adicionada de otras sustancias para dicha conservación), pero todavia impropias para la alimentación humana.",193.971,205.20999999999998,130.41899999999998,171.874,240.983,356.118,190.91099999999997,331.17699999999996,221.671,459.29199999999986,171.06599999999997,360.34000000000003,234.883,396.956,232.25800000000004,377.657,135.62800000000004,220.303,203.465,318.791,210.299,284.453,162.211,206.045,225.65200000000002,287.671,200.591,313.134,202.901,360.44234,161.852,258.78483,75.68299999999999,122.34102999999999,30.695999999999998,55.591820000000006,45.138,97.49336,70.47418,137.50915,54.56999999999999,100.99688,69.14599999999999,122.98761,34.685,57.67779,85.65199999999999,154.46926,226.392,329.00977,174.62625999999997,300.58249,119.719,218.93347
0711300000,"Alcaparras conservadas provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulforosa o adicionada de otras sustancias para dicha conservación), pero todavia impropias para la alimentación humana.",92.06400000000001,150.452,66.64,183.30200000000002,173.06,517.251,131.84,338.935,163.554,457.86,139.68,425.698,147.625,383.69899999999996,177.11299999999997,358.07300000000004,90.08500000000001,138.879,161.98000000000002,223.555,120.45,230.758,140.02200000000002,342.821,194.54500000000002,378.422,168.612,275.726,140.08,178.38974,190.22000000000003,271.44462999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0711400000,"Pepinos y pepinillos conservados provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulfurosa o adicionada de otras sustancias para dicha conservación), pero todavia impropias para la alimentación.",0,0,0,0,0.423,2.697,0.733,5.2780000000000005,0,0,0,0,0,0,13.535,10.174,0.678,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,17.06716,27.2,32.13747,0,0,0,0,0,0,0,0,0,0
0711510000,"Hongos del género agaricus conservados provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulforosa o adicionada de otras sustancias para dicha conservación), pero todavia impropias para consumo inmediato.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.84,76.52552,42.24,82.87242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2,199.51287000000002,25.6,54.28864,25.6,52.47402
0711590000,"Los demás hongos y trufas, conservadas provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulforosa o adicionada de otras sustancias para dicha conservación), pero todavia impropios para consumo inmediato.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9.56,0.0038,0.02154,0,0,40.7,49.94706000000001,88.4,192.30766,103.2,169.12717999999998,95.32,136.5774,137,205.26604999999998,73.39999999999999,120.62854999999999,15.4542,45.5702,2.66,8.85658,11.4,27.45769,21.539,43.18734,10.52,17.24895
0711900000,"Las demás hortalizas; mezclas de hortalizas,conservadas provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulfurosa o adicionada de otras sustancias para asegurar dicha conservación), todavia impropias para la alimentación.",4.5,2.829,42.528999999999996,47.827999999999996,163.4,178.18200000000002,148.892,266.672,133.136,240.39799999999997,214.974,275.511,217.621,160.214,141.608,194.78,63.188,80.642,33.135999999999996,52.67,56.525,67.949,46.205,8.631,19.938,10.280999999999999,35.92,2.915,0.019,0.10131,0,0,128.10248,181.68792000000002,112.73249999999999,268.79794,143.865,267.46459,153.49917,223.78184999999996,278.303,419.52179,221.70097,350.84094000000005,240.3021,537.6012099999999,269.1116,553.7258999999999,241.86555,494.08903999999995,352.98049000000003,586.65634,212.435,391.23858999999993
0712100000,"Papas (patatas), secas incluso cortadas en trozos o en rodajas pero sin otra preparación.",0,0,19.725,25.785,29.444999999999997,50.495,0,0,6.477,24.455,3,11.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0712200000,"Cebollas secas, bien trituradas o pulverizadas, pero sin otra preparación.",121.884,171.988,252.218,437.8,322.906,633.5299999999999,352.94500000000005,667.976,731.4499999999999,894.5490000000001,435.506,936.588,423.33799999999997,947.767,526.89,1192.287,458.2340000000001,1049.1390000000001,466.77500000000003,914.15,512.9630000000001,1027.05,661.401,1183.996,718.056,1196.175,531.991,998.211,660.48076,1176.2834,708.83466,1312.2009799999998,704.7880299999999,1624.57686,795.87437,2077.78294,661.0281699999999,1790.02276,778.2590799999999,1982.5068,860.24361,2394.44221,845.44211,2355.50269,777.29439,2208.4363700000004,730.49223,2102.9549899999997,682.4103,1905.51607,883.1928600000001,2358.55141,794.18294,2015.1769100000001
0712300000,"Setas, trufas y demás hongos secos, bien cortados en trozos o en rodajas, bien triturados o pulverizados, pero sin otra preparación.",5.209,53.830000000000005,11.579,110.41399999999999,17.857,181.05700000000002,9.437000000000001,142.592,19.006,395.219,14.774999999999999,248.27800000000002,26.113,263.88300000000004,18.786,308.671,25.139000000000003,254.993,10.404,168.578,18.625,253.38299999999998,0.4,15.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0712310000,"Hongos del género Agaricus, secos, incluidos los cortados en trozos o en rodajas o los triturados o  pulverizados, pero sin otra preparación.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.796,143.34,18.349,178.788,21.544,209.89299999999997,13.755419999999999,194.25597000000002,16.54936,233.06051,15.20938,250.81690999999998,20.15,394.14403,9.13904,149.54681000000002,16.253680000000003,279.85996,13.24883,310.62327,20.816999999999997,461.71864999999997,17.9947,471.49031,15.977569999999998,425.96339,22.931469999999997,509.33085000000005,17.4856,428.90575,18.30659,430.62969
0712390000,"Los demás hongos y trufas secos, incluidos los   cortados en trozos o en rodajas o los triturados o   pulverizados, pero sin otra preparación",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,61.085,2,5.878,0,0,0.048999999999999995,0.13915,0.02,0.15856,5.1321200000000005,27.66121,8.917110000000001,52.83227999999999,13.84469,56.117830000000005,12.454190000000002,74.57271000000001,29.492350000000005,105.54728000000001,16.28442,74.36695,15.08121,77.11842,7.14435,48.54083,19.3299,105.24622,2.24474,52.50312,2.62156,48.53694
0712901000,"Ajos secos, bien cortados en trozos o en rodajas, bien triturados o pulverizados, pero sin otra preparación.",131.543,149.30599999999998,139.41500000000002,156.91899999999998,122.429,202.166,234.63400000000001,296.717,306.365,469.71799999999996,176.66299999999998,349.319,204.30299999999997,376.29200000000003,323.041,491.3679999999999,178.416,289.156,406.267,572.491,432.444,413.198,438.741,450.80100000000004,490.802,428.619,572.7799999999999,459.91200000000003,470.57544999999993,693.60016,718.62115,1318.66323,724.1646999999999,1070.0802600000002,961.4611699999999,964.31501,911.81731,879.6195999999999,618.50359,1188.14698,649.9316699999999,1782.8097400000001,520.7258,1239.30089,538.52822,1290.9463,515.06844,1114.9126600000002,502.23492,1118.98261,561.5338300000001,1598.83479,606.92114,2335.9946400000003
0712902000,"Maíz dulce (incluso ""silvestre"") para la siembra, seco.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1015,0.54974,0.6,33.0065,0,0
0712909000,"Las demás hortalizas, mezclas de hortalizas, secas, bien cortadas en trozos o en rodajas, bien trituradas o pulverizadas, pero sin otra preparación.",20.91,114.42599999999999,60.184,212.562,96.32799999999999,313.297,110.066,426.181,177.76,699.8109999999999,137.29999999999998,568.352,190.66099999999997,755.677,204.152,798.9449999999999,92.401,352.431,107.087,410.978,182.726,450.635,124.25,511.46200000000005,113.539,405.618,165.59500000000003,608.678,99.39508,453.49127,157.82926,687.1536699999999,170.55763,802.8418200000001,255.27593000000002,1286.45729,150.79655,933.1198699999999,197.08387000000002,1070.88055,265.75378,1840.21585,232.73257,1232.8446400000003,282.34942,1579.3558799999998,262.84956,1516.85738,305.74835,1566.32799,255.52773,1380.9952600000001,319.84465,1423.2257400000003
0713101000,"Arvejas o guisantes (Pisum sativum) secas desvainadas, para la siembra.",19.737,22.585,71.298,80.528,24.128,39.306999999999995,18.766000000000005,26.559,23.245,39.357,0.873,1.764,1.405,3.725,2.053,2.4589999999999996,2.8840000000000003,5.284000000000001,6.453999999999999,13.041,11.145,18.592,2.572,6.857,1.5210000000000001,5.302,0.768,2.936,1.0438,3.4408499999999997,0.70336,2.64792,4.94824,15.524779999999998,1.0059200000000001,2.6299200000000003,0.6623600000000001,2.6153600000000004,2.40024,19.22385,8.535070000000001,46.104710000000004,7.164789999999999,29.210910000000002,5.363380000000001,33.646240000000006,0.64747,4.06396,2.9732800000000004,9.89823,1.18287,4.54731,2.695,8.81991
0713109000,"Las demás arvejas o guisantes (Pisum sativum) secas desvainadas, incluso mondadas o partidas.",38993.274,9482.647,41055.007,8004.513999999999,36612.633,7048.494,39024.67,7981.031000000001,38380.087,8878.46,38261.73499999999,10178.454,38998.933000000005,10535.922,50157.255000000005,11449.014000000001,36636.341,7305.085999999999,55765.747,10272.9,85717.967,14511.52,56324.976,11991.274,37701,9927.006,37038.067,9849.26,40827.71354,9077.33585,33524.70506,5900.220619999999,43625.15384,10973.983409999999,32707.474160000005,13806.24986,36396.0238,12192.828039999999,37758.70491,14052.6499,29225.52599999999,13055.85041,33613.85456,18436.82053,29160.221840000002,18789.24267,36930.524860000005,20758.447979999997,24465.59621,12758.250549999999,37867.90939000001,16985.919390000003,26375.63882,11010.751910000003
0713201000,"Garbanzos secos desvainados, para la siembra.",0,0,0,0,1.01,3.706,0,0,0.008,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,5.6347700000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0713209000,"Los demás garbanzos secos desvainados, aunque estén mondados o partidos.",3849.322,1541.595,5401.424000000001,2060.3709999999996,5868.308,2000.2240000000002,4943.037,1415.1200000000001,6706.836,5788.2480000000005,6363.130999999999,5332.577000000001,8581.412,5360.471,10106.786,6226.06,8888.048,5949.784,7500.244999999999,5553.880999999999,10283.428,6685.148,10139.53,5377.07,11649.639,5928.7660000000005,9272.746000000001,4688.272,10290.465,6112.99007,10810.466,6483.08316,8347.31,4547.69241,12762.86,9362.68517,10383.06968,6048.78243,8498.855000000001,7074.81254,7713.24938,8063.768539999999,12656.267,15748.105510000001,7197.039820000001,7591.278539999999,12007.894,11248.68636,9847.545,8674.335710000001,10657.41048,12506.69794,8980.67017,12205.52142
0713301000,"Frijoles (frejoles, porotos, alubias) (Vigna spp. Phaseolus spp.) secos desvainados, para la siembra.",0.05,0.057,0.285,1.784,1.045,3.5869999999999997,0.47100000000000003,2.1740000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0713309000,"Los demás frijoles (frejoles, porotos alubias) (Vigna spp. Phaseolus spp.) secos desvainados, incluso mondados o partidos para otros usos.",7791.813,2941.3050000000003,25960.623999999996,9732.097999999998,12093.085000000001,2949.2569999999996,13065.197000000002,8690.796999999999,0,0,9.375,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0713311000,"Frijoles (frejoles, porotos, alubias, judías) de las especies Vigna mungo (L.) Hepper o Vigna radiata (L.), de vainas secas desvainados, para la siembra, aunque estén mondados o partidas.",0,0,0,0,0,0,0,0,10.652,13.887,0,0,0,0,0.003,0.019,0.05,0.752,0.1,0.287,0.006,0.036,0,0,22,5.816,0,0,22,5.0359,0,0,48,20.166,292,191.97859999999997,119,54.241929999999996,0,0,0,0,87.35,110.9345,0,0,0,0,0,0,0,0,0,0
