Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,,,,,,,,,,,,,,,,,,,,,,,,,,
II.  PRODUCTOS DEL REINO VEGETAL,814693.6580000002,854539.8160000002,973692.873,968062.9239999998,1013547.1819999997,1091452.9880000001,1090214.832,1174101.908,1138737.6589999998,1092774.809,1171050.6160000006,1185710.4260000002,1217768.6589999998,1527600.6553499997,1622116.6815099998,1882683.8504400002,1959889.1860700005,2023334.9857699997,2112154.6452,2211726.150150001,2248468.4225700004,2264710.00232,2419983.274699999,2283014.6777400007,2448094.45395,2597402.0906499987
    6 Plantas Vivas y Productos de la Floricultura,342440.70199999993,384170.24,431864.41000000003,479406.79399999976,515108.204,552287.804,560551.4700000002,553923.0950000002,586332.1699999999,613913.752,675675.5240000002,684471.914,706130.9259999999,909412.2992099996,972157.9237399998,1120432.1936500003,1101035.0051600002,1055752.0616,1248464.2184700007,1260038.3376700003,1278532.2455800003,1344652.0793599999,1386108.2424699992,1308583.45584,1328137.8177400003,1417127.180529999
"    7 Legumbres, Plantas, Raíces, tubérculos Alimentic.",30563.418000000012,23733.189,28566.904000000006,29738.072999999997,17249.393999999997,11167.993,15484.832999999999,32149.737999999998,39929.29899999999,35396.17800000001,16388.767,15230.741999999998,20272.164,31646.66028,46889.330250000006,102625.98779000001,97856.94393999998,40284.49406,12671.14017,15009.34242,12042.09256,15398.02512,14797.880029999998,15231.038,19308.336470000002,20675.846650000003
"    8 Frutos Comestibles, Cortezas de Agrios y melón",424669.62600000016,439273.6120000002,501646.53699999995,447119.848,470862.4249999998,512541.1649999999,496930.38299999986,572705.3569999998,494695.65599999984,425040.87,455459.07200000004,442528.275,456483.707,545020.64849,565097.14793,618691.7621299998,708313.1425100003,885725.7964299999,798947.0804599996,873745.3489399998,880442.7567099999,827375.83496,918766.4484899999,889769.7291300001,1036041.5228699999,1079111.12145
"    9 Otros Café, Te, Yerba, Mate y Especias 1/",1031.829,2381.8190000000004,899.2789999999999,1424.836,1335.1960000000001,781.8710000000001,2209.251,2121.7230000000004,1018.1800000000001,2605.1160000000004,2344.7230000000004,2312.5170000000003,3116.897,2717.06586,2205.0766299999996,3114.14928,2653.62904,1978.4331500000003,2795.2711799999997,3219.33789,3774.17099,6467.061819999999,4770.68822,4406.48547,5774.63592,
   10 Cereales,511.059,1503.83,1352.844,567.127,168.657,415.833,1229.079,470.60299999999995,476.2010000000001,311.091,1004.6510000000002,1415.6069999999997,1242.491,3362.2846899999995,4484.418699999999,5511.28628,6706.2806,5401.52735,4908.09033,3957.4276199999995,7755.846129999998,11750.6676,21911.137370000004,16402.03733,15048.64233,6094.36944
"   11 Productos de Molineria, Malta, Almidones y Fec.",11924.204000000002,1678.8509999999999,5307.004000000001,7097.653,5596.8279999999995,11027.005000000001,11154.917000000001,8962.664,14102.101999999999,12866.167000000001,16145.717,34454.897,21688.203,24720.406099999997,19179.85527,18818.356209999998,25730.63758999999,20935.278440000002,23396.90727,31456.053320000006,37780.51665,32812.589360000005,43443.581159999994,20853.142570000007,14531.6654,39457.476070000004
"   12 Semillas y Frut.Oleag., Semi., simiente, frut.div. Plan.Ind. y Med.",3288.2290000000003,1613.3519999999999,1458.316,1663.645,2593.7220000000007,2478.502,2357.752,3084.468,1981.9039999999998,2141.756,3788.9040000000005,4622.478999999999,7839.421999999998,9308.86449,10632.67987,10631.541029999998,14113.545199999999,12186.334839999998,18715.640779999998,21970.893730000003,26200.950800000002,24803.441780000005,27444.439090000003,25768.711939999997,27618.06798,33732.47264999999
"   13 Gomas, Resinas y Otros Jugos y Extractos veget.",86.51800000000001,89.03,55.662,111.80199999999999,41.516999999999996,17.627,78.06300000000002,232.99700000000004,39.956,116.54900000000002,67.54299999999999,174.053,187.645,188.92056000000002,404.36832999999996,345.92597,1773.02233,707.9848099999998,884.2573000000001,645.78024,714.6290500000002,775.56764,1890.6138700000001,1457.86377,1226.9396299999999,838.2985199999999
   14 Materias para Trenzar y Otros Productos de Origen Vegetal,178.073,95.893,2541.9170000000004,933.146,591.239,735.1880000000001,219.084,451.263,162.19100000000003,383.3299999999999,175.715,499.942,807.2040000000001,1223.50567,1065.88079,2512.6481,1706.9797000000003,363.07509000000005,1372.0392399999998,1683.6283199999998,1225.2141000000001,674.73468,850.244,542.2136900000002,406.82561000000004,365.32534
,,,,,,,,,,,,,,,,,,,,,,,,,,
III.  GRASAS Y ACEITES (ANIMALES Y VEGETALES).,6199.378,3519.3800000000006,14113.625,24116.202,25143.561,43807.950000000004,53424.88399999999,74129.067,84240.56899999999,70493.54699999998,51445.35799999999,77993.59900000002,144544.512,133113.47756,134262.8597,271453.91814,399599.30760000006,188052.69778999998,157075.11383000002,309313.21339999995,292519.30292,270531.8267,347923.09636,383490.32307000004,368678.9481900001,542570.90669
   15 Grasas y Aceites (Animales y Vegetales),6199.378,3519.3800000000006,14113.625,24116.202,25143.561,43807.950000000004,53424.88399999999,74129.067,84240.56899999999,70493.54699999998,51445.35799999999,77993.59900000002,144544.512,133113.47756,134262.8597,271453.91814,399599.30760000006,188052.69778999998,157075.11383000002,309313.21339999995,292519.30292,270531.8267,347923.09636,383490.32307000004,368678.9481900001,542570.90669
,,,,,,,,,,,,,,,,,,,,,,,,,,
IV.  PROD. DE LAS IND. ALIMENT; BEBID; LIQ-ALC. VINAG; TAB.,356952.40699999995,351068.454,436197.25099999993,670327.5750000001,554416.1060000001,648023.4659999999,712227.5329999999,569936.0759999999,590816.342,660145.3630000001,680880.7470000001,719054.875,825496.873,984007.0556099999,1124641.14208,1147300.06889,1140872.9592,1304124.8268300002,1331726.223,1592223.0685999996,1493867.54729,1414536.28481,1653027.4604300002,1342944.8307700001,1251769.32169,1303935.08848
"   16 Preparaciones de carne, pescado, crustáceos, moluscos",10324.775,14067.930000000002,48663.974,61812.476,35660.69899999999,47907.837999999996,52028.693,35669.376,31642.107,24544.405000000002,30603.197999999997,35603.662,27005.697999999997,28284.66616,22953.63047,34266.09032999999,37937.73089,26477.32074,26096.988369999995,29299.58552,44255.11899,42247.95051,44047.88559,18620.59516,21791.450960000002,12908.015769999998
   17 Azúcares y Artículos de Confitería,139191.819,182798.731,186263.22299999994,377373.458,267014.61900000006,318686.28299999994,393424.45199999993,295710.21399999986,303769.1699999999,344099.7810000001,342276.151,352554.672,382171.31299999997,456004.6211799999,568786.1822400001,494133.15215000004,397879.36152,626031.37716,673754.0513700001,878089.6166499999,770747.2118299998,649961.6809900001,819552.3109300002,610150.23286,533835.2294300001,569072.2903399998
   18 Cacao y sus Preparados,14616.886999999997,18699.700000000004,21105.229999999996,23299.078000000005,26388.694,22891.116000000005,17759.904000000002,17506.746,11111.402,28920.504999999997,31583.950000000004,34445.721,44462.547999999995,51594.94281999998,56651.83653000001,62164.571379999994,76940.04435,66337.56679000001,72163.91143000001,77790.03853999998,73321.22652,91749.35548999999,145924.31356,128944.00447,136655.29942,112259.69926000001
"   19 Preparaciones a base de cereal, harina, leche; pastelería",13431.635999999999,11929.535,18263.911,27183.588,34346.025,36337.744,39127.012,34435.04300000002,39075.847,51625.31699999998,46775.149000000005,43625.458000000006,58679.26,73011.71346,91833.40627,109131.86303000004,132773.97323999996,111649.02387,110188.60292999998,96350.09979999998,104849.24948000003,115894.31003000001,167119.00006,127200.93191999999,114592.13994,126284.59094
"   20 Preparaciones de legumbres u hortalizas, frutos, otras",37908.774000000005,17958.28,11985.408,19320.954999999998,16972.743999999995,12287.722999999998,15642.824999999997,18946.276999999995,17770.902000000002,17768.129000000004,20747.659999999996,19513.3,32512.837999999996,34753.82647000001,39641.70455,45109.91826,41410.0989,41541.95345000001,49767.427010000014,53764.81263,49662.674139999996,53129.32761000001,52320.42702000002,56516.127410000016,63499.22585000001,75614.58125
   21 Preparaciones alimenticias diversas,70154.89499999999,62722.28500000002,113725.891,127400.237,136816.10800000004,168524.101,157291.762,122117.81700000002,128934.428,124611.70899999999,125685.98100000004,134069.20199999996,151371.28500000003,235480.31308999998,234946.32049,277440.27079999994,334525.97043,336609.79637000005,323948.48085000005,365978.43447000004,347302.9174600001,326929.24663999997,304263.86523,296078.4747300001,291560.52065,297356.74854
"   22 Bebidas, liquidos Alcohólicos y Vinagre",5259.847,6030.562999999998,7376.424999999999,8446.799,9221.484,14731.380000000001,11057.185000000001,9732.305000000002,11929.112,19378.767,22180.939,25358.937,39008.53,51363.928069999994,52630.15942000002,53124.74042,57231.60182,38557.584969999996,35424.56801,34605.77887999999,34303.47724,30448.546220000004,29631.336859999996,27740.792310000004,20119.732529999997,22495.70194
   23 Residuos industrias alimentarias. Alimentos para animales,1662.6040000000003,1035.209,3098.4379999999996,2565.795,1896.092,2089.607,2388.3830000000003,5863.178,11582.313999999998,14873.007000000001,6595.442,7036.429,4981.968000000001,7253.906499999999,15327.750520000001,19510.429160000003,24831.104910000002,25130.71244,22197.10336,25899.590730000004,33266.18868,36980.736410000005,36013.34136,31501.222329999997,35580.44678,42869.53327
   24 Tabaco sucedáneos del tabaco elaborados,64401.16999999999,35826.221,25714.751000000004,22925.189000000006,26099.641,24567.674000000003,23507.317000000003,29955.12,35001.06,34323.743,54432.27700000001,66847.494,85303.43299999999,46259.13786,41870.15159,52419.03336,37343.07314,31789.49104,18185.08967,30445.111380000002,36159.482950000005,67195.13090999999,54154.97982000001,46192.44958,34135.27613,45073.92717
,,,,,,,,,,,,,,,,,,,,,,,,,,
V.  ALGODON,56498.217000000004,9794.136999999999,3197.333,12916.938999999998,12553.053000000002,1220.7569999999998,752.6790000000001,914.921,483.228,387.837,199.835,247.67199999999997,2799.454,2927.0002799999997,2160.52981,2717.29133,1736.14868,745.51963,407.84754,2034.53562,853.60643,1925.99514,4174.317239999999,1789.5946599999997,1811.66449,358.01435
   52 Algodón. 2/,56498.217000000004,9794.136999999999,3197.333,12916.938999999998,12553.053000000002,1220.7569999999998,752.6790000000001,914.921,483.228,387.837,199.835,247.67199999999997,2799.454,2927.0002799999997,2160.52981,2717.29133,1736.14868,745.51963,407.84754,2034.53562,853.60643,1925.99514,4174.317239999999,1789.5946599999997,1811.66449,358.01435
,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL AGROPECUARIO Y AGROINDUSTRIAL. SIN CAFE,1440725.2840000002,1384611.0440000002,1664009.149,1900125.967,1788757.5959999997,1986563.4899999998,2107548.093,2009643.926,2024376.5869999998,2094358.2200000002,2111149.079000001,2181496.8830000004,2581962.567,3077278.77621,3395047.3193199993,4059221.02946,4715325.236950001,4364023.7162999995,3808595.0638,4361668.506780001,4613186.52898,4653809.2281100005,4738484.748389999,4287677.664580001,4329070.9240999995,4720665.513189998
,,,,,,,,,,,,,,,,,,,,,,,,,,
C A F E   3/,1261277.3649999995,1152152.6460000002,1998660.5300000003,1840983.3130000003,1579440.109,2264667.2180000003,1895529.8429999999,1348536.948,1068571.247,769086.964,782185.335,817693.4489999999,964027.775,1492568.3844400002,1486971.4190599998,1734288.19776,1917332.6936900006,1574711.0670200002,1913678.9904099996,2657524.8490199996,1956066.2679200005,1922532.06202,2516694.3329099985,2576546.11075,2462525.5474600005,2582564.7039600005
,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL AGROPECUARIO Y AGROINDUSTRIAL    ,2702002.6489999997,2536763.6900000004,3662669.6790000005,3741109.2800000003,3368197.7049999996,4251230.708000001,4003077.9359999998,3358180.874,3092947.834,2863445.1840000004,2893334.414000001,2999190.3320000004,3545990.3419999997,4569847.16065,4882018.738379999,5793509.22722,6632657.930640001,5938734.783319999,5722274.05421,7019193.355800001,6569252.7969,6576341.290130001,7255179.081299998,6864223.775330001,6791596.4715599995,7303230.217149999
,,,,,,,,,,,,,,,,,,,,,,,,,,
T O T A L  E X P O R T A C I O N E S,6909633.690999994,7110893.062999995,8497195.297,10287585.60000001,10582124.538000006,11549028.843999963,10865625.463999992,11617040.58499999,13158400.846999995,12329944.726999957,11975423.892000018,13127446.764000049,16729677.705999983,21190157.87587998,24387754.893030062,29976088.532040052,37625882.06508996,32852994.73169,39819528.64167002,56618254.57037993,59643908.40238996,58821162.25604986,54889767.891769886,36017521.665429994,31756807.25247,37800104.40706998
" 1/.  Se excluye la partida Café, incluso tostado descafeinado del Sistema Armonizado",,,,,,,,,,,,,,,,,,,,,,,,,,
" 2/. Incluye las partidas 5201, 5202 y 5203 (algodón sin cardar ni peinar, desperdicios de algodón y algodón cardado o peinado.",,,,,,,,,,,,,,,,,,,,,,,,,,
"3/  Incluye la partida 0901  Café, incluso tostado descafeinado del Sistema Armonizado",,,,,,,,,,,,,,,,,,,,,,,,,,
FUENTE:  DIAN - DANE. ,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELABORO: Ministerio de Agricultura y Desarrollo Rural, Oficina Asesora de Planeación y Prospectiva - Grupo de Información y Estadísticas Sectoriales.",,,,,,,,,,,,,,,,,,,,,,,,,,
