year;month;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
1978;6;0,29;0,31;8,69;6,97;5,87;6,18;7,96;8,74;10,02;3,25;3,08;3,44;3,81;4,175;4,59;4,905;5,27;3,81;6,9;8,2;9,432;10,66;11,89;13,13;11,31;9,496;7,68;1,9;0,65;0,42;
1978;7;0,35;0,18;0,75;1,074;1,398;1,722;2,096;2,37;0,83;0,42;0,25;0,16;0,11;2,56;4,74;1,11;2,06;1,26;0,52;0,2;0,12;0,08;0,07;0,07;0,09;0,08;0,07;0,77;0,45;0,43;0,36
1978;8;0,27;0,12;0,1;0,06;0,07;0,08;0,08;0,06;0,05;0,43;1,95;4,12;3,71;5,51;5,56;5,34;5,46;5,06;3,11;1,04;0,46;0,22;0,99;2,62;3,9;3,32;2,46;4,99;14,07;18,85;12,45
1978;9;4,94;3,51;1,38;1,2;0,73;0,56;0,44;0,55;0,3;0,18;0,14;0,51;0,75;1,68;5,26;13,25;15,52;5,47;2,4;2,59;1,43;0,61;0,23;0,21;0,21;0,23;3,105;5,98;10,1;2,89;
1978;10;1,42;1,52;2,49;1,68;0,53;2,35;4,17;1,13;0,55;1,14;1,94;2,59;2,85;1,63;3,28;4,93;7,82;4,08;2,4;0,93;0,56;2,02;2,62;1,38;0,95;2,78;4,45;5,64;8,15;8,95;10,4
1978;11;11,82;13,25;9,88;4,79;2,09;1,12;0,63;0,34;2,48;3,7;2,33;2,03;3,56;7,42;7,25;9,82;18,52;18,74;9,76;2,07;1,94;1,56;1,21;1,31;0,89;0,6;0,37;0,27;0,22;0,15;
1978;12;0,14;0,11;0,08;0,11;0,09;0,08;0,1;2,25;3,45;1,93;0,86;0,7;0,31;0,2;0,12;0,24;0,24;0,11;0,1;0,09;0,08;0,08;0,08;0,07;0,07;0,07;0,06;0,06;0,07;0,06;0,06
1979;1;0,06;0,06;0,05;0,05;0,04;0,04;0,04;0,04;0,04;0,05;0,05;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02
1979;2;0,01;0,01;0,03;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,03;0,04;0,04;0,02;0,02;0,02;0,02;0,01;0,02;;;
1979;3;0,01;0,02;0,02;0,01;0,01;0,02;0,02;0,02;0,02;0,02;0,02;0,05;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;;;;
1979;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1979;5;0,025;0,05;0,04;0,04;0,04;0,06;0,17;0,14;0,07;0,06;0,06;0,045;0,03;0,06;0,07;0,08;0,07;0,41;0,4;0,44;0,4;0,42;0,61;0,59;0,39;0,76;0,52;0,9;1,52;2,13;0,28
1979;6;0,13;0,08;0,08;0,09;0,27;1,79;0,36;0,19;0,5;1,77;2,15;1,77;0,58;0,4;2,23;4,06;8,42;6,75;6,09;5,9;7,6;1,86;0,81;0,42;0,15;0,15;0,14;0,31;0,18;3,68;
1979;7;10,4;17,2;4,82;4,48;4,146;3,81;1,65;1,63;0,9;0,5;0,14;0,11;2,37;6,55;5,42;4,43;7,415;10,4;22,12;12,56;6,12;3,71;2,31;1,18;0,9;0,71;0,61;0,48;0,36;0,25;0,13
1979;8;0,1;3,84;3,33;2,14;1,2;1,17;1,11;0,5;0,24;0,1;0,08;0,08;0,13;0,08;0,07;0,015;0,23;1,99;1,05;0,64;0,25;0,08;0,08;0,44;0,8;0,77;0,74;2,61;3,68;10,47;12,9
1979;9;17,3;21,69;12,95;8,515;4,08;11,41;18,74;8,33;5,74;2,3;0,99;0,74;0,49;0,35;0,28;0,28;0,68;0,9;0,5;0,9;3,05;7,87;4,91;2,11;0,81;0,34;0,31;0,48;1,79;2,81;
1979;10;3,95;2,67;0,8;0,51;0,33;0,15;0,2;0,09;0,35;0,15;0,15;6,26;18,01;13,14;2,46;2,46;1,02;0,8;2,18;3,45;5,58;10,4;18,74;11,67;3,69;2,03;1,33;2,77;2,7;1,75;1,69
1979;11;1,47;0,89;0,72;3,09;3,54;3,54;10,4;11,6;7,99;8,36;22,66;17,75;9,97;5,7;3,12;2,62;1,73;1,31;0,8;0,53;0,34;0,28;0,21;0,15;0,11;0,14;0,15;0,21;0,8;0,4;
1979;12;0,28;0,27;0,58;0,44;0,25;0,15;0,11;0,09;0,08;0,08;0,08;0,07;0,05;0,02;0,02;0,02;0,02;0,06;0,08;0,11;0,21;0,15;0,15;0,11;0,1;0,08;0,07;0,06;0,04;0,04;0,02
1980;1;0,02;0,02;0,02;0,01;0,01;0,04;0,08;0,08;0,06;0,05;0,06;0,05;0,05;0,05;0,02;0,02;0,02;0,02;0,02;0,02;0,15;0,15;0,08;0,06;0,03;0,02;0,02;0,02;0,02;0,02;0,02
1980;2;0,02;0,03;0,15;0,13;0,09;0,08;0,08;0,08;0,05;0,04;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,01;0,01;;
1980;3;0,01;0,01;0,02;0,02;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;;;;;;;;;;
1980;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1980;5;;0,02;0,02;0,02;0,02;0,02;0,02;0,08;0,25;0,11;0,18;0,11;0,08;0,11;0,11;0,08;0,08;0,07;0,05;0,05;0,03;0,02;0,02;0,03;0,08;0,11;0,11;0,11;0,11;0,07;0,04
1980;6;0,02;0,02;0,15;0,16;0,12;0,24;0,3;0,09;0,08;0,06;0,02;0,04;0,08;0,08;0,06;0,03;0,09;0,07;0,07;0,07;0,07;0,08;0,07;1,41;1,67;2,4;2,27;1,36;0,85;0,4;
1980;7;0,11;0,07;0,05;0,05;0,04;0,02;0,02;0,02;0,02;1,43;1,19;0,89;0,76;1,31;2,9;3,28;3,12;3,05;2,12;3,39;3,99;3,91;3,2;5,68;7,68;10,3;14,4;12,67;9,9;11,8;12,35
1980;8;12,67;4,59;5,036;5,576;6,942;9,35;4,87;5,86;8,7;7,47;5,52;5,27;1,74;2,18;0,5;0,55;2,41;6,47;8,38;24,85;17,06;13,13;8,53;5,96;3,93;3,83;1,39;0,89;1,69;1,6;3,2
